frame_idx,timestamp_sec,timestamp_nanosec,timestamp_total_sec,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,num_detected,num_matched,num_inliers,inlier_ratio,rel_tx,rel_ty,rel_tz,rel_rot_deg
12,653,8000000,653.008000000,-1.0208757433025246,5.6612981532405175,1.7760820925885192,-0.5350734880860161,-0.21700798765485566,-0.1279703505284282,0.806366842713095,2000,1792,255,0.1423,-0.011053516719148646,0.008705908829829648,0.9999010085601404,2.06
13,654,888000000,654.888000000,-1.9544795970842568,5.42301261294497,1.5084931438444462,-0.5342815955478845,-0.21790328793134256,-0.1331089801193246,0.8058184244475368,255,213,187,0.8779,-0.9515488247448448,-0.2874787329406492,-0.10913666768572002,0.61
14,654,952000000,654.952000000,-1.9544795970842568,5.42301261294497,1.5084931438444462,-0.5342815955478845,-0.21790328793134256,-0.1331089801193246,0.8058184244475368,187,179,0,0.0000,0.0,0.0,0.0,0.00
15,654,988000000,654.988000000,-1.9544795970842568,5.42301261294497,1.5084931438444462,-0.5342815955478845,-0.21790328793134256,-0.1331089801193246,0.8058184244475368,179,179,0,0.0000,0.0,0.0,0.0,0.00
16,655,20000000,655.020000000,-2.825336926312991,4.933325978681934,1.5510902370872373,0.8523141835182041,0.22217840293971503,0.09739547311429955,-0.46336962746569466,179,133,9,0.0677,-0.745250810779439,-0.6165658889014314,-0.25386558190463065,54.22
17,655,780000000,655.780000000,-2.825336926312991,4.933325978681934,1.5510902370872373,0.8523141835182041,0.22217840293971503,0.09739547311429955,-0.46336962746569466,2000,0,0,0.0000,0.0,0.0,0.0,0.00
18,655,844000000,655.844000000,-2.1801126402845217,4.363533886362782,2.0600328588528116,0.4783628650632093,0.6215218502005709,-0.5714463160087728,-0.24151328529043406,2000,966,21,0.0217,0.5942020467706466,0.19148785371281482,-0.7811890484985271,105.97
19,656,932000000,656.932000000,-2.1801126402845217,4.363533886362782,2.0600328588528116,0.4783628650632093,0.6215218502005709,-0.5714463160087728,-0.24151328529043406,2000,0,0,0.0000,0.0,0.0,0.0,0.00
20,657,0,657.000000000,-3.023017258218627,3.8724037907438316,1.8402533460617416,0.47742643418759373,0.6214949303754793,-0.5724653004097466,-0.24102184814509198,2000,1980,876,0.4424,-0.014617192686047437,-0.007252528233395054,0.9998668603930239,0.17
21,657,196000000,657.196000000,-2.151286263881688,4.2544286688443185,2.147079137064778,0.4773526363721154,0.6220905875113437,-0.5723885366957017,-0.23981060138729407,876,855,404,0.4725,-0.11672036341376392,-0.05470218512560178,-0.9916572128044263,0.16
22,657,428000000,657.428000000,-3.1503626656104298,4.287206529642098,2.1192950525869567,0.44291491107911135,0.6652683494435794,-0.5770421586577178,-0.16812718966318235,404,304,26,0.0855,0.46421299449646014,-0.296578765533528,0.834594111874292,10.39
23,657,824000000,657.824000000,-3.1503626656104298,4.287206529642098,2.1192950525869567,0.44291491107911135,0.6652683494435794,-0.5770421586577178,-0.16812718966318235,2000,0,0,0.0000,0.0,0.0,0.0,0.00
24,657,892000000,657.892000000,-3.876923188699322,3.6519243709901037,1.8575196045646898,0.4442752747925802,0.6658110552126664,-0.5752467502460193,-0.16854167228304925,2000,1906,390,0.2046,-0.021974761105610786,-0.010185826745078631,0.9997066363728264,0.27
25,658,748000000,658.748000000,-3.1130663803033185,4.1710259292770715,2.240998871867518,0.442918939705699,0.6677943649838664,-0.575999985434062,-0.16154725539523876,390,384,184,0.4792,-0.12110253011215391,-0.07676217058357725,-0.9896674928316747,0.85
26,659,112000000,659.112000000,-2.359000595990846,4.694035189303789,2.638297382883507,0.4433008391398586,0.6678030941825047,-0.5760653756704319,-0.16022508034591226,184,181,143,0.7901,-0.12912014367431882,-0.08599636601932312,-0.9878930172488283,0.16
