frame_idx,timestamp_sec,timestamp_nanosec,timestamp_total_sec,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,num_detected,num_matched,num_inliers,inlier_ratio,rel_tx,rel_ty,rel_tz,rel_rot_deg
30,4845,160000000,4845.160000000,5.416152146146247,0.8198680613647549,11.802078929944908,-0.1665673939898721,0.7031087962161503,-0.05672428768628352,0.6889671103393707,194,194,0,0.0000,0.0,0.0,0.0,0.00
31,4845,196000000,4845.196000000,5.416152146146247,0.8198680613647549,11.802078929944908,-0.1665673939898721,0.7031087962161503,-0.05672428768628352,0.6889671103393707,194,194,0,0.0000,0.0,0.0,0.0,0.00
32,4845,228000000,4845.228000000,5.416152146146247,0.8198680613647549,11.802078929944908,-0.1665673939898721,0.7031087962161503,-0.05672428768628352,0.6889671103393707,194,194,0,0.0000,0.0,0.0,0.0,0.00
33,4845,260000000,4845.260000000,5.416152146146247,0.8198680613647549,11.802078929944908,-0.1665673939898721,0.7031087962161503,-0.05672428768628352,0.6889671103393707,194,194,0,0.0000,0.0,0.0,0.0,0.00
34,4845,292000000,4845.292000000,5.416152146146247,0.8198680613647549,11.802078929944908,-0.1665673939898721,0.7031087962161503,-0.05672428768628352,0.6889671103393707,194,194,0,0.0000,0.0,0.0,0.0,0.00
35,4845,328000000,4845.328000000,5.416152146146247,0.8198680613647549,11.802078929944908,-0.1665673939898721,0.7031087962161503,-0.05672428768628352,0.6889671103393707,194,194,0,0.0000,0.0,0.0,0.0,0.00
36,4845,360000000,4845.360000000,5.404019421013409,0.20605531785229625,11.012720511428604,0.4879586096590026,0.7069272454477179,0.48838373437520377,0.15372570670218205,194,130,11,0.0846,0.9415354631186695,-0.3297718629889638,-0.06900355114557834,120.80
37,4845,592000000,4845.592000000,5.404019421013409,0.20605531785229625,11.012720511428604,0.4879586096590026,0.7069272454477179,0.48838373437520377,0.15372570670218205,2000,0,0,0.0000,0.0,0.0,0.0,0.00
38,4845,624000000,4845.624000000,6.103872557431151,0.7494055247307384,10.549065316125667,0.4876348794106718,0.7069356374089183,0.4887111755702249,0.15367373170504717,2000,2000,1778,0.8890,0.002729455011673605,0.013434296866279012,0.9999060304563863,0.05
39,4845,656000000,4845.656000000,6.807386695688143,1.2718264840215712,10.067251868237202,0.48823562616888266,0.7070244082955599,0.4877465012406301,0.1544208857030559,1778,1778,1699,0.9556,-0.022016202089380883,-0.0013410018051637973,0.9997567146859871,0.16
40,4845,724000000,4845.724000000,7.475515259313009,1.7814437830216705,9.525131557763208,0.49073678446172425,0.7074506438686952,0.48478529713974705,0.15386426012255996,1699,1684,246,0.1461,-0.02895349968049701,-0.07083412390504078,0.9970678120102247,0.45
41,4847,372000000,4847.372000000,8.180601349581567,2.397651869414819,9.174216753895521,0.15205587378168153,0.7009521808605845,0.6902220501591215,-0.09559588311961349,246,211,20,0.0948,0.09711617493778756,0.12046837924766639,0.9879553725583426,54.15
42,4848,460000000,4848.460000000,8.180601349581567,2.397651869414819,9.174216753895521,0.15205587378168153,0.7009521808605845,0.6902220501591215,-0.09559588311961349,2000,0,0,0.0000,0.0,0.0,0.0,0.00
43,4848,560000000,4848.560000000,8.25601065487867,3.3944283904490176,9.146830556832557,0.15208386134636245,0.7009290799891491,0.6902484825288759,-0.09552987129756715,2000,1953,569,0.2913,0.0009786144788472683,0.001264815722646408,0.9999987212766273,0.01
44,4850,572000000,4850.572000000,8.402512244445361,4.379843781564427,9.060263870357328,0.13627573890229636,0.6960638483802534,0.6974887884784319,-0.10214417218615096,569,481,65,0.1351,-0.08668311461797683,-0.02985201595454426,0.9957885793598842,2.20
45,4851,828000000,4851.828000000,8.402512244445361,4.379843781564427,9.060263870357328,0.13627573890229636,0.6960638483802534,0.6974887884784319,-0.10214417218615096,2000,0,0,0.0000,0.0,0.0,0.0,0.00
46,4851,928000000,4851.928000000,8.448731955815978,5.378775067678877,9.060109265863264,0.13622024203267835,0.6960160538390795,0.697544905703133,-0.10216067240597713,2000,1991,1388,0.6971,0.003584005054435456,0.005095912369198722,0.9999805931041337,0.01
47,4851,960000000,4851.960000000,8.52588242376495,6.375637088922281,9.042391593957174,0.13650898429074393,0.6963114905871286,0.6972633946220546,-0.1016826622604353,1388,1388,1371,0.9878,-0.03161172231363046,-0.001303112232666813,0.9994993751428136,0.08
48,4851,992000000,4851.992000000,8.596979854651476,7.373105301616762,9.04086844412327,0.1364069530268408,0.6964208926635564,0.6972156700485621,-0.10139720344448971,1371,1371,1346,0.9818,-0.019299058411092324,0.012563314561809731,0.9997348195755044,0.04
49,4852,24000000,4852.024000000,8.671566311013562,8.370268469571409,9.050991536635049,0.1361739265766703,0.6964727083327658,0.6972687855746004,-0.10098845939826889,1346,1346,1308,0.9718,-0.018457919884944354,0.024861095899896293,0.9995205005922475,0.05
50,4852,60000000,4852.060000000,8.741111498324235,9.367754530591435,9.064593925861812,0.1347807426306365,0.6959773990908784,0.6979728573301534,-0.10140760228410674,1308,1307,1185,0.9067,-0.01232305595204865,0.02639260360302708,0.9995756963667414,0.19
51,4852,92000000,4852.092000000,8.784681298001129,10.366785978366455,9.058442591643344,0.13473921303134112,0.6959412562964439,0.69799756686734,-0.10154067610320239,1185,1185,1130,0.9536,0.002888214871588026,-0.002119952760177038,0.9999935819869796,0.02
52,4852,124000000,4852.124000000,8.829637199650936,11.36577311820845,9.056529129554772,0.13454676993688341,0.6956476315883582,0.698298353172447,-0.10173961530155226,1130,1125,910,0.8089,0.0027175895906120726,0.0022972953892468184,0.9999936685503121,0.06
53,4852,156000000,4852.156000000,8.873255976737607,12.364811850763651,9.052168723614802,0.13457821140985676,0.695598156813695,0.6983314926582672,-0.10180881893426895,910,910,741,0.8143,0.002488607239164779,-0.0011898281883832493,0.9999961955642088,0.01
54,4852,192000000,4852.192000000,9.654968952367735,12.317202964147146,8.430350247171212,0.15626106463626482,0.7064607297386671,0.6855776183397027,-0.08049252292922776,741,741,193,0.2605,-0.9442854383048465,-0.32900736474218595,-0.008897468787594447,3.98
55,4852,288000000,4852.288000000,9.044717128447735,12.245571713128909,9.219312651395823,0.1160707589391778,0.7360324211011012,0.657117554026931,-0.11393144516330055,193,193,18,0.0933,0.8234031887733657,0.5415115066632445,-0.1696245172996998,7.62
56,4853,776000000,4853.776000000,9.044717128447735,12.245571713128909,9.219312651395823,0.1160707589391778,0.7360324211011012,0.657117554026931,-0.11393144516330055,2000,0,0,0.0000,0.0,0.0,0.0,0.00
57,4853,808000000,4853.808000000,9.044717128447735,12.245571713128909,9.219312651395823,0.1160707589391778,0.7360324211011012,0.657117554026931,-0.11393144516330055,2000,2000,0,0.0000,0.0,0.0,0.0,0.00
58,4853,840000000,4853.840000000,9.028892049149427,13.239036214799315,9.10627349541005,0.11604589679708277,0.7360416148541727,0.6571071494150142,-0.11395738338122927,2000,2000,19,0.0095,-0.0002210568531294035,-0.002695875893681887,0.999996341686825,0.00
59,4853,872000000,4853.872000000,9.028892049149427,13.239036214799315,9.10627349541005,0.11604589679708277,0.7360416148541727,0.6571071494150142,-0.11395738338122927,2000,0,0,0.0000,0.0,0.0,0.0,0.00
60,4853,908000000,4853.908000000,9.01429753961158,14.232621478420297,8.994133742393682,0.11604763265972982,0.7360631801217853,0.6570816912384206,-0.11396312062388171,2000,2000,1358,0.6790,-0.0011622729510488618,-0.001402837054645307,0.9999983405835157,0.00
61,4853,940000000,4853.940000000,8.99065272306492,15.227127734293028,8.892162032196799,0.11595202575990626,0.7358876991984888,0.6572637544145294,-0.11414367710673087,1358,1358,1300,0.9573,0.010689795273143324,0.00542994600316807,0.9999281193982998,0.04
62,4853,972000000,4853.972000000,8.952514353682911,16.221884447920992,8.797269748669775,0.11538406727829253,0.7354501942199259,0.6577176841646737,-0.11492161144558623,1300,1297,1240,0.9561,0.02621631075419158,0.007034134169291079,0.9996315451239661,0.13
63,4854,40000000,4854.040000000,9.319169971496555,15.305459953598358,8.636864623654388,0.15483189191846664,0.7464969855211482,0.6433088255410225,-0.07016474067376831,1240,1235,166,0.1344,-0.4156652850149073,-0.1324176943467526,-0.8998266083292747,7.15
64,4855,28000000,4855.028000000,9.399440327853995,16.293920512234116,8.5084029799169,0.059387270460817244,0.7024337822007917,0.6892648193136183,-0.16725412576935053,166,165,82,0.4970,0.02458290782819087,0.02813794675164118,0.9993017245033216,17.24
65,4855,160000000,4855.160000000,9.399440327853995,16.293920512234116,8.5084029799169,0.059387270460817244,0.7024337822007917,0.6892648193136183,-0.16725412576935053,2000,0,0,0.0000,0.0,0.0,0.0,0.00
66,4855,192000000,4855.192000000,9.259223563142656,17.28364423260953,8.53644252734791,0.06039520446878813,0.7018391623577368,0.6900679757331953,-0.16607347267295186,2000,1932,809,0.4187,-0.005354681164496455,0.024901651371720672,0.9996755649452415,0.21
67,4855,424000000,4855.424000000,9.092949119240203,18.269606277690322,8.551662743017676,0.06742265968374599,0.700539034036351,0.6926767463851329,-0.15779154530548314,809,614,78,0.1270,0.0183052655821876,0.0019819846713658965,0.9998304801258703,1.29
68,4855,820000000,4855.820000000,9.092949119240203,18.269606277690322,8.551662743017676,0.06742265968374599,0.700539034036351,0.6926767463851329,-0.15779154530548314,2000,0,0,0.0000,0.0,0.0,0.0,0.00
69,4855,888000000,4855.888000000,8.956492306903327,19.259541604279125,8.589180572624114,0.06473315164545124,0.7017297199180509,0.6913825312730387,-0.15929599716335158,2000,1942,597,0.3074,0.017336543690711855,0.02388431384512144,0.9995643970275292,0.41
70,4856,680000000,4856.680000000,9.150320373249457,18.27945866740365,8.54595884727607,0.06432557123922907,0.7020040640219815,0.6910309727954975,-0.1597770622419777,597,545,155,0.2844,-0.06905752733298712,-0.01563477828022187,-0.9974901561553287,0.09
71,4857,76000000,4857.076000000,9.077231102488078,19.27645067360196,8.520173229652386,0.0630918346258521,0.702410142475683,0.6905743187159759,-0.16045722944386276,155,155,136,0.8774,-0.06943977279619408,-0.010661661536104957,0.9975291709655925,0.18
72,4857,108000000,4857.108000000,8.890988899423638,20.257839559949907,8.566967412522061,0.0624661014375978,0.7024830984623534,0.6907457665078306,-0.15964262775784221,136,136,131,0.9632,0.05928733214946906,0.02420898994039757,0.9979473618646748,0.12
73,4857,140000000,4857.140000000,8.762697713917232,21.249557247165626,8.573083014280586,0.06207851621143225,0.702659156224503,0.6905020077379812,-0.1600729374649992,131,131,128,0.9771,-0.009032197506420396,0.003882244463150524,0.9999516726252992,0.07
74,4857,172000000,4857.172000000,8.597279426898686,22.234543219424467,8.6224735475148,0.060804351452454365,0.702946822195623,0.6903923846943878,-0.1597715593136588,128,122,121,0.9918,0.039198945118694394,0.03407238136328812,0.9986503469832754,0.15
75,4857,208000000,4857.208000000,8.46507677964101,23.225765928667588,8.622500728150873,0.060732995288795465,0.7031340143857672,0.6901327766207305,-0.16009625770382033,121,116,111,0.9569,-0.00945562449708397,-0.00146343268351697,0.9999542237173414,0.05
76,4857,240000000,4857.240000000,8.371561851676658,24.221351065698403,8.630574956978384,0.05892902739224357,0.7043972063613944,0.6884830931486091,-0.16230519353794914,111,111,110,0.9910,-0.044443960495156226,0.018907472416505543,0.9988329399165429,0.40
77,4857,272000000,4857.272000000,8.089022351428609,25.180562160027876,8.621327940441011,0.06192195620478523,0.7026060432584408,0.6909294445602536,-0.15851473734687915,110,110,107,0.9727,0.12808635459265036,-0.05219280240483096,0.9903887101256235,0.65
78,4857,304000000,4857.304000000,8.197128033451895,26.16769294762512,8.50348919599792,0.06044178428986424,0.7051262806432844,0.6859403551949578,-0.1692026837051961,107,107,106,0.9907,-0.2685076682662126,-0.04192903299177736,0.9623645817852068,1.39
79,4857,340000000,4857.340000000,8.087649015541682,27.147959959103027,8.66808242442968,0.05603684143821394,0.707103783195167,0.6839143912401078,-0.17066111931949693,106,106,106,1.0000,0.011344150217392168,0.17175357985369627,0.9850746256316245,0.62
80,4857,372000000,4857.372000000,8.087649015541682,27.147959959103027,8.66808242442968,0.05603684143821394,0.707103783195167,0.6839143912401078,-0.17066111931949693,106,106,0,0.0000,0.0,0.0,0.0,0.00
81,4857,404000000,4857.404000000,8.087649015541682,27.147959959103027,8.66808242442968,0.05603684143821394,0.707103783195167,0.6839143912401078,-0.17066111931949693,106,106,0,0.0000,0.0,0.0,0.0,0.00
82,4857,436000000,4857.436000000,8.534006832616193,27.20747331401764,7.775209051703579,0.07715865489428178,0.6327630320366625,0.6181254248020677,-0.45997657165983835,106,96,25,0.2604,-0.7106631373508796,-0.7034720763584215,-0.009216452385593852,35.27
83,4858,264000000,4858.264000000,8.534006832616193,27.20747331401764,7.775209051703579,0.07715865489428178,0.6327630320366625,0.6181254248020677,-0.45997657165983835,2000,0,0,0.0000,0.0,0.0,0.0,0.00
84,4858,360000000,4858.360000000,8.84460601975346,27.452941169004184,6.856909712099127,-0.08585406024633134,0.7120217464790555,0.5041971528829889,-0.48108143167744793,2000,1246,16,0.0128,-0.913231727910097,-0.39124131770607845,-0.11374551621030919,24.70
85,4859,120000000,4859.120000000,8.84460601975346,27.452941169004184,6.856909712099127,-0.08585406024633134,0.7120217464790555,0.5041971528829889,-0.48108143167744793,2000,0,0,0.0000,0.0,0.0,0.0,0.00
86,4859,188000000,4859.188000000,8.072251559457507,28.087651021964493,6.83217127609266,-0.08646018124131809,0.7118201929135078,0.5039996795173425,-0.48147790506596577,2000,1952,793,0.4062,0.003146134974170556,0.0025856959873533426,0.9999917079711138,0.09
87,4859,516000000,4859.516000000,8.843464055583498,28.72312234757284,6.794654877695568,-0.1798966346092958,0.6803936484770386,0.44282123483591396,-0.5555277112320768,793,583,28,0.0480,-0.8111938474262502,0.5524540933051054,-0.19172641103465943,15.78
88,4859,944000000,4859.944000000,8.843464055583498,28.72312234757284,6.794654877695568,-0.1798966346092958,0.6803936484770386,0.44282123483591396,-0.5555277112320768,2000,0,0,0.0000,0.0,0.0,0.0,0.00
89,4860,44000000,4860.044000000,7.9277524157564345,29.122441191728488,6.839562041794688,-0.18079651701895905,0.6802825970390923,0.4426150369323416,-0.5555359004429355,2000,1958,957,0.4888,0.02381910083374825,0.026541569434215727,0.9993638954492206,0.11
90,4860,244000000,4860.244000000,7.756041814226654,28.86239809721163,5.889355191516088,0.1333808364888871,-0.6500754795154032,-0.18835001041708332,0.7239721658781005,957,597,33,0.0553,-0.31978130609327565,-0.9464552046939458,0.044299681500207154,35.68
91,4860,704000000,4860.704000000,7.756041814226654,28.86239809721163,5.889355191516088,0.1333808364888871,-0.6500754795154032,-0.18835001041708332,0.7239721658781005,2000,0,0,0.0000,0.0,0.0,0.0,0.00
92,4860,736000000,4860.736000000,6.769351490361235,28.924663588981744,6.039572411983579,0.13299637307374712,-0.6503637260097019,-0.18935854962662763,0.7235207863795662,2000,1942,903,0.4650,0.023332739143801497,0.02344568004590924,0.9994527919673005,0.14
93,4861,132000000,4861.132000000,7.768066588087514,28.911815969338132,6.088593756753774,0.14235512581874707,-0.6470795098839514,-0.19690841738248707,0.7226688046438688,903,823,149,0.1810,0.13164288013785347,0.11092445350660209,-0.9850715292420508,1.43
94,4861,960000000,4861.960000000,7.768066588087514,28.911815969338132,6.088593756753774,0.14235512581874707,-0.6470795098839514,-0.19690841738248707,0.7226688046438688,149,149,0,0.0000,0.0,0.0,0.0,0.00
95,4861,992000000,4861.992000000,7.768066588087514,28.911815969338132,6.088593756753774,0.14235512581874707,-0.6470795098839514,-0.19690841738248707,0.7226688046438688,149,149,4,0.0268,0.0,0.0,0.0,0.00
96,4862,24000000,4862.024000000,6.810542872580506,28.93229389360071,5.800967282208143,0.14147185418763045,-0.6473077848954049,-0.1943230188085339,0.7233373420802056,149,149,9,0.0604,-0.34389655862354956,-0.21052127659278666,0.9151043378045058,0.32
97,4862,56000000,4862.056000000,6.810542872580506,28.93229389360071,5.800967282208143,0.14147185418763045,-0.6473077848954049,-0.1943230188085339,0.7233373420802056,2000,0,0,0.0000,0.0,0.0,0.0,0.00
98,4862,92000000,4862.092000000,5.822972369862603,28.986187969853514,5.948615278152421,0.1416100182677321,-0.6473081557974678,-0.19449291600508758,0.7232643083881104,2000,1981,1470,0.7420,0.019736677345862926,0.018276266905983635,0.9996381553518887,0.03
99,4862,124000000,4862.124000000,4.831269256438522,29.0386595085666,6.0659680473999495,0.1408541094057191,-0.6477345280013092,-0.19512514264658068,0.7228597926331183,1470,1449,491,0.3389,-0.006576065845949107,0.002789154438603069,0.999974487662314,0.13
100,4862,188000000,4862.188000000,3.8420815414408316,29.088998198919906,6.203713031886356,0.13119541760796644,-0.6529194783696963,-0.20349975319064598,0.717685005845504,491,475,64,0.1347,0.01421670755532994,0.008829911709953026,0.9998599491356182,1.69
101,4862,320000000,4862.320000000,3.8420815414408316,29.088998198919906,6.203713031886356,0.13119541760796644,-0.6529194783696963,-0.20349975319064598,0.717685005845504,2000,0,0,0.0000,0.0,0.0,0.0,0.00
102,4862,356000000,4862.356000000,2.8512886769677834,29.16519440675291,6.315622091489052,0.13147743369378131,-0.6527230677010666,-0.20322976970008147,0.7178885303637731,2000,1980,1136,0.5737,-0.0003806824499066406,-0.001590528340718283,0.9999986626493406,0.06
103,4862,388000000,4862.388000000,1.8617347613258781,29.24284246321387,6.43708742549677,0.13181657590190946,-0.6525630696862348,-0.20311445453038343,0.718004421128449,1136,1120,977,0.8723,0.006739128922566967,0.004803403168745482,0.9999657551433266,0.05
104,4862,420000000,4862.420000000,0.8700483703717686,29.314155500970283,6.544197428028573,0.13054400775036135,-0.6533751444125253,-0.20401962725669417,0.7172413641156125,977,974,931,0.9559,-0.0036976263695605053,-0.007022947787692266,0.9999685023857513,0.22
105,4862,452000000,4862.452000000,-0.11717286724759557,29.38941482355038,6.684661880321933,0.13014584957774852,-0.6537863094803411,-0.20493032072311806,0.7166792050995212,931,918,880,0.9586,0.02715561654146272,0.009666794990310552,0.9995844764525248,0.14
106,4862,488000000,4862.488000000,-1.1104598006121207,29.44604206111698,6.785530230030206,0.1280107524444934,-0.6549953325635571,-0.20629006471641362,0.7155688441917015,880,803,647,0.8057,0.0021504570094347812,-0.026935940827476437,0.9996348486454387,0.35
107,4862,520000000,4862.520000000,-2.103930008918704,29.49685300426236,6.887683023746035,0.12608535535592458,-0.6561781102502785,-0.20742698172663326,0.7144975983479038,647,644,633,0.9829,0.010360342153010547,-0.035562629275287375,0.9993137458823935,0.31
108,4862,552000000,4862.552000000,-3.091435336450232,29.645949647841977,6.938706733628206,0.12857348419874323,-0.65419723390312,-0.20437371145301658,0.7167469737511426,633,623,600,0.9631,-0.07583898039758752,0.025301686003771105,0.996799013712203,0.57
109,4862,584000000,4862.584000000,-4.075552179147736,29.737723678414493,7.09066583086022,0.12966250558313655,-0.6537809083217467,-0.2046400343867972,0.7168546678972423,600,591,546,0.9239,0.03264017838305937,0.02695246055392112,0.9991036901269114,0.14
110,4862,620000000,4862.620000000,-5.064077881474807,29.799542427792815,7.2284895518376615,0.12958652997636047,-0.6539978666458697,-0.20529351343208682,0.7164835622776328,546,546,391,0.7161,0.0325727591017657,-0.00536898588597211,0.9994549461356698,0.09
111,4862,652000000,4862.652000000,-5.064077881474807,29.799542427792815,7.2284895518376615,0.12958652997636047,-0.6539978666458697,-0.20529351343208682,0.7164835622776328,391,391,0,0.0000,0.0,0.0,0.0,0.00
112,4862,684000000,4862.684000000,-5.064077881474807,29.799542427792815,7.2284895518376615,0.12958652997636047,-0.6539978666458697,-0.20529351343208682,0.7164835622776328,391,391,0,0.0000,0.0,0.0,0.0,0.00
113,4862,716000000,4862.716000000,-5.156129174987742,29.838520578216706,6.233498464866464,0.08856434382834918,-0.5065830766776999,-0.05188298202437712,0.8560596355408119,391,185,32,0.1730,-0.9031456549791815,-0.42903456873031653,-0.016039474013086197,29.62
114,4863,80000000,4863.080000000,-5.156129174987742,29.838520578216706,6.233498464866464,0.08856434382834918,-0.5065830766776999,-0.05188298202437712,0.8560596355408119,2000,0,0,0.0000,0.0,0.0,0.0,0.00
115,4863,112000000,4863.112000000,-6.023866092361775,29.7615150433821,6.724520653602415,0.08954737356953088,-0.5056610826370954,-0.05175533344224519,0.8565100833343188,2000,1981,1128,0.5694,0.017419377323711457,0.02566462273320498,0.9995188304547425,0.16
116,4863,280000000,4863.280000000,-5.171070039147136,29.868240948413753,6.21329812591344,0.08809753554197812,-0.5068985727062323,-0.051785367542991276,0.8559269460229955,1128,1042,359,0.3445,-0.04509436230623894,-0.0023583856722691485,-0.9989799479995655,0.23
117,4864,500000000,4864.500000000,-6.0525120193681055,29.782500092785195,6.677742461846407,0.09184661973847646,-0.500936427781172,-0.05176041765948867,0.8590388541434953,359,284,84,0.2958,-0.009712061421742947,0.011061392268424109,0.9998916548626778,0.88
