frame_idx,timestamp_total_sec,feature_count,feature_survival_rate,mean_lk_err,feature_vel_mean,feature_vel_max,num_inliers_E,num_inliers_pose,pose_e_ratio,flow_direction_entropy,flow_coherence,spatial_distribution_score,texture_density,border_loss_pct,estimated_rotational_flow_magnitude,estimated_translational_flow_magnitude,rotational_flow_ratio
17,9.01,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
18,9.043,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
19,9.076,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
20,9.109,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
21,9.142,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
22,9.175,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
23,9.208,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
24,9.241,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
25,9.274,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
26,9.307,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
27,9.34,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
28,9.373,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
29,9.406,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
30,9.439,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
31,9.472,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
32,9.505,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
33,9.538,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
34,9.571,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
35,9.604,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
36,9.637,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
37,9.67,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
38,9.703,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
39,9.736,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
40,9.769,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
41,9.802,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
42,9.835,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
43,9.868,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
44,9.901,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
45,9.934,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
46,9.967,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
47,10.0,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
48,10.033,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
49,10.066,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
50,10.099,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
51,10.132,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
52,10.165,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
53,10.198,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
54,10.231,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
55,10.264,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
56,10.297,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
57,10.33,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
58,10.363,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
59,10.396,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
60,10.429,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
61,10.462,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
62,10.495,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
63,10.528,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
64,10.561,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
65,10.594,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
66,10.627,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
67,10.66,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
68,10.693,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
69,10.726,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
70,10.759,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
71,10.792,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
72,10.825,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
73,10.858,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
74,10.891,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
75,10.924,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
76,10.957,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
77,10.99,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
78,11.023,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
79,11.056,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
80,11.089,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
81,11.122,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
82,11.155,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
83,11.188,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
84,11.221,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
85,11.254,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.888511071468827,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
86,11.287,963,0.9968847352024922,1.3950892935099546e-05,1.7270021999138407e-05,0.0021250841673463583,960,0,0.0,0.0721418047709731,0.08625333764959472,0.6660046695292027,16.799346478770566,1.4150943396226416,8.331114660939722e-14,1.727002446391448e-05,4.559990950972659e-09
87,11.32,960,1.0,3.60951671609655e-05,1.8659047782421112e-05,0.0027028308250010014,960,0,0.0,0.09256045684490204,0.5197820422740332,0.6660325012568713,17.39193376167258,0.0,8.331114660939722e-14,1.8659046703707974e-05,4.2378019398380806e-09
88,11.353,960,1.0,0.0,0.0,0.0,960,0,0.0,-0.0,0.0,0.6660325012568713,15.283097777367708,0.0,8.331114660939722e-14,8.331114660939722e-14,8.331113272790523e-08
89,11.386,960,1.0,0.0,0.0,0.0,960,0,0.0,-0.0,0.0,0.6660325012568713,15.283097777367708,0.0,8.331114660939722e-14,8.331114660939722e-14,8.331113272790523e-08
90,11.419,960,1.0,0.0,0.0,0.0,960,0,0.0,-0.0,0.0,0.6660325012568713,15.283097777367708,0.0,8.331114660939722e-14,8.331114660939722e-14,8.331113272790523e-08
91,11.452,960,1.0,0.0,0.0,0.0,960,0,0.0,-0.0,0.0,0.6660325012568713,15.591231969307321,0.0,8.331114660939722e-14,8.331114660939722e-14,8.331113272790523e-08
92,11.485,960,1.0,0.0,0.0,0.0,960,0,0.0,-0.0,0.0,0.6660325012568713,16.525855602481812,0.0,8.331114660939722e-14,8.331114660939722e-14,8.331113272790523e-08
93,11.518,960,0.9989583333333333,4.559088120004162e-05,2.233312261523679e-05,0.002320138970389962,959,0,0.0,0.11975839392427633,0.19988734414148362,0.6660325012568713,17.214064105362237,0.4784688995215311,8.333874590840513e-14,2.2333123481861093e-05,3.571692648673091e-09
94,11.551,959,1.0,1.6994979432638502e-06,1.0095582183566876e-06,0.00027295752079226077,959,0,0.0,0.016700040898387076,0.409350284784178,0.6660377367543364,16.867965435612124,0.0,8.333874590840513e-14,1.0095583815890176e-06,4.14711725798935e-08
95,11.584,959,1.0,0.0,0.0,0.0,959,0,0.0,-0.0,0.0,0.6660377367543364,15.283097777367708,0.0,8.333874590840513e-14,8.333874590840513e-14,8.333873201771431e-08
96,11.617,959,1.0,0.0,0.0,0.0,959,0,0.0,-0.0,0.0,0.6660377367543364,15.283097777367708,0.0,8.333874590840513e-14,8.333874590840513e-14,8.333873201771431e-08
97,11.65,959,1.0,0.0,0.0,0.0,959,0,0.0,-0.0,0.0,0.6660377367543364,15.338589296114508,0.0,8.333874590840513e-14,8.333874590840513e-14,8.333873201771431e-08
98,11.683,959,1.0,0.0,0.0,0.0,959,0,0.0,-0.0,0.0,0.6660377367543364,16.211806651028063,0.0,8.333874590840513e-14,8.333874590840513e-14,8.333873201771431e-08
99,11.716,959,0.9906152241918665,3.0507817427860573e-05,1.8163727872888558e-05,0.0016958549385890365,950,0,0.0,0.09277234803318134,0.04529478944134959,0.6660377367543364,17.00828372074461,4.326923076923077,8.358975426990868e-14,1.816372856086432e-05,4.361873193925614e-09
100,11.749,950,1.0,2.4838882382027805e-05,1.2070388038409874e-05,0.0017133384244516492,950,0,0.0,0.05864666821189876,0.6100915949781264,0.6659895468839274,17.25231686012426,0.0,8.358975426990868e-14,1.20703872546419e-05,6.395354024850029e-09
101,11.782,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
102,11.815,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
103,11.848,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
104,11.881,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.84197534455929,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
105,11.914,950,1.0,4.62465732198325e-06,8.07583455753047e-06,0.0012302028480917215,950,0,0.0,0.04912441216147134,0.41456948595382004,0.6659895468839274,16.769665900526864,0.0,8.358975426990868e-14,8.075834220269666e-06,9.210145477684938e-09
106,11.947,950,1.0,3.102995833614841e-05,9.405011951457709e-06,0.0008550369529984891,950,0,0.0,0.08140140333276907,0.1868408586403918,0.6659895468839274,17.37277776087965,0.0,8.358975426990868e-14,9.405012062627446e-06,8.033604679673362e-09
107,11.98,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
108,12.013,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
109,12.046,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
110,12.079,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.5659446107989,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
111,12.112,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,16.492868521529907,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
112,12.145,950,1.0,3.968253804487176e-05,1.7322241546935402e-05,0.0017157827969640493,950,0,0.0,0.10516831634095006,0.3676890079858983,0.6659895468839274,17.19226362172769,0.0,8.358975426990868e-14,1.7322240121834916e-05,4.56220163761199e-09
113,12.178,950,1.0,1.4172336477713543e-06,1.3617309377877973e-06,0.0007330573862418532,950,0,0.0,0.013856151973664113,0.4922013612188702,0.6659895468839274,16.929033088774094,0.0,8.358975426990868e-14,1.361731077970201e-06,3.539342480229482e-08
114,12.211,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
115,12.244,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
116,12.277,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.306728565544178,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
117,12.31,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,16.25214838732217,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
118,12.343,950,0.9989473684210526,4.017237733933143e-05,2.305188900209032e-05,0.002685720333829522,949,0,0.0,0.10326576125226489,0.3155940880584891,0.6659895468839274,17.0772225775057,0.5,8.361793797423861e-14,2.305188933218964e-05,3.4765642120108266e-09
119,12.376,949,1.0,7.242974788823631e-06,3.125379180346499e-06,0.0007481476059183478,949,0,0.0,0.029784100724257804,0.12385647977973671,0.6659731712441901,17.06598913411497,0.0,8.361793797423861e-14,3.12537917624537e-06,2.026915168449488e-08
120,12.409,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.283097777367708,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
121,12.442,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.283097777367708,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
122,12.475,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.590323506476828,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
123,12.508,949,1.0,2.187826430599671e-05,1.1089960025856271e-05,0.001708984375,949,0,0.0,0.08063567055994483,0.3888264087015501,0.6659731712441901,16.783272782819527,0.0,8.361793797423861e-14,1.1089959699690399e-05,6.916312334610358e-09
124,12.541,949,1.0,2.36703399423277e-05,7.490119060094003e-06,0.0015942330937832594,949,0,0.0,0.045883732763106755,0.034341876426713665,0.6659731712441901,17.08310621395936,0.0,8.361793797423861e-14,7.490118889535807e-06,9.848853501186902e-09
125,12.574,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.283097777367708,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
126,12.607,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.283097777367708,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
127,12.64,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.953800266390022,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
128,12.673,949,1.0,4.002303467132151e-05,1.8739152437774464e-05,0.002694029826670885,949,0,0.0,0.08975844668402767,0.05533834433308782,0.6659731712441901,17.054698605485708,0.0,8.361793797423861e-14,1.873915187838934e-05,4.236146422864637e-09
129,12.706,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,16.35837601368314,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
130,12.739,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.283097777367708,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
131,12.772,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.73995001556909,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
132,12.805,949,1.0,5.286624582367949e-05,1.8484384781913832e-05,0.0019616892095655203,949,0,0.0,0.09314128621998452,0.13926732656000465,0.6659731712441901,16.977827090637057,0.0,8.361793797423861e-14,1.8484384415603416e-05,4.291536023505397e-09
133,12.838,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,16.349879956435778,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
134,12.871,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.283097777367708,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
135,12.904,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,16.245346445293546,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
136,12.937,949,1.0,2.7627841063804226e-06,1.7720414007271756e-06,0.0009808446047827601,949,0,0.0,0.014395616516189338,0.6551746044350666,0.6659731712441901,16.414426248363604,0.0,8.361793797423861e-14,1.7720415510249451e-06,3.016474822356373e-08
137,12.97,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.283097777367708,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
