family,mean_speed_ms,max_speed_ms,mean_abs_yaw_rate_degs,max_abs_yaw_rate_degs,active_duration_sec
F1_L2,1.302906681665255,12.415514783181997,0.11957894880256943,0.8878340193893549,22.739999999999515
F2_L2,0.7792983952740671,21.086973364955146,0.08966810037373045,0.6267201294474127,22.639999999999514
F4_L2,1.29778414554571,12.340888592863255,0.10502290463204851,0.8603919857479373,22.75999999999952
F5_L2,1.270989355928478,12.362645599186951,0.1248178653640727,1.1471673045911213,23.2199999999995
F6_L2,0.3245952879623443,8.637913447453473,32.104838277403104,843.7191713052644,22.23999999999953
F9_L2,1.271161441442907,11.489682237403198,32.24592583407174,155.2784758923102,22.999999999999506
F10_L3,1.3638698805261584,14.070242263331963,43.08445323867251,215.88167620217803,23.15999999999951
F11_L2,1.7080564833013778,18.94263821140627,6.307174864391804,213.8515526762676,20.23999999999957
