target,predictor,lag,r,ci_lo,ci_hi,ci_includes_zero,n_frames,valid_frame_pct
continuous_inliers_pose,feature_count,0,0.09013629996371934,-0.013903648531491496,0.2049102967809442,True,2113,93.0430667297681
continuous_inliers_pose,feature_count,1,0.08563025456147577,-0.02540138382265553,0.19494821623812233,True,2113,93.0430667297681
continuous_inliers_pose,feature_count,2,0.07400481693003455,-0.025003573592415694,0.1826847162416853,True,2113,93.0430667297681
continuous_inliers_pose,feature_count,3,0.06488950739270012,-0.02647264298078636,0.17193603203859073,True,2113,93.0430667297681
continuous_inliers_pose,feature_count,5,0.04151210937460908,-0.04396305601095669,0.13301779282954607,True,2113,93.0430667297681
continuous_inliers_pose,feature_count,10,0.013727468364338058,-0.05934441249684531,0.0920662181494258,True,2113,93.0430667297681
continuous_inliers_pose,feature_vel_mean,0,-0.12003764511418877,-0.18457996613298083,-0.016873022819309982,False,2113,93.0430667297681
continuous_inliers_pose,feature_vel_mean,1,-0.12088294967632107,-0.18592006372299616,-0.02428279286688589,False,2113,93.0430667297681
continuous_inliers_pose,feature_vel_mean,2,-0.11017716713271418,-0.17540274953523666,-0.021308872973378534,False,2113,93.0430667297681
continuous_inliers_pose,feature_vel_mean,3,-0.09734678226092186,-0.16218790338944947,-0.0002889785449576008,False,2113,93.0430667297681
continuous_inliers_pose,feature_vel_mean,5,-0.07724086948623658,-0.1345514114171398,0.01752953249201172,True,2113,93.0430667297681
continuous_inliers_pose,feature_vel_mean,10,-0.0028345552335015604,-0.06876853253755734,0.08199308948932817,True,2113,93.0430667297681
continuous_inliers_pose,texture_density,0,0.0890008769569448,-0.023628446956158698,0.16937775046339984,True,2113,93.0430667297681
continuous_inliers_pose,texture_density,1,0.07919998440842342,-0.02863488616039257,0.15371265962553557,True,2113,93.0430667297681
continuous_inliers_pose,texture_density,2,0.08359171221735971,-0.031945643302207685,0.15982910560476313,True,2113,93.0430667297681
continuous_inliers_pose,texture_density,3,0.09081582685425926,-0.025065991961609496,0.18158520963968738,True,2113,93.0430667297681
continuous_inliers_pose,texture_density,5,0.08872905387786094,-0.020997117985780293,0.1823342083698467,True,2113,93.0430667297681
continuous_inliers_pose,texture_density,10,0.09361420601866788,-0.009373005407827754,0.18061108352348662,True,2113,93.0430667297681
continuous_inliers_pose,mean_lk_err,0,-0.03620048832802628,-0.08993988516479456,0.0600243968173188,True,2113,93.0430667297681
continuous_inliers_pose,mean_lk_err,1,-0.0319280265689839,-0.08745940018419052,0.05733276677825383,True,2113,93.0430667297681
continuous_inliers_pose,mean_lk_err,2,-0.031657663342871005,-0.08382620751655961,0.06765758859778355,True,2113,93.0430667297681
continuous_inliers_pose,mean_lk_err,3,-0.0343874658821752,-0.08934891034533277,0.06007037592960619,True,2113,93.0430667297681
continuous_inliers_pose,mean_lk_err,5,-0.022408613184908003,-0.06899602407737465,0.06812767655863469,True,2113,93.0430667297681
continuous_inliers_pose,mean_lk_err,10,0.03143091269074726,-0.017659034244598373,0.1265193165731584,True,2113,93.0430667297681
continuous_inliers_pose,flow_coherence,0,-0.0261350614501009,-0.09912657521301317,0.032951669700927555,True,2113,93.0430667297681
continuous_inliers_pose,flow_coherence,1,-0.028245887979344672,-0.09757578336836777,0.03688239931469986,True,2113,93.0430667297681
continuous_inliers_pose,flow_coherence,2,-0.02695868320767476,-0.10222640492888296,0.03925590165974958,True,2113,93.0430667297681
continuous_inliers_pose,flow_coherence,3,-0.017876261310877745,-0.08452961450078575,0.045978592122461,True,2113,93.0430667297681
continuous_inliers_pose,flow_coherence,5,-0.0193957876474059,-0.09011272488281831,0.042750415256201685,True,2113,93.0430667297681
continuous_inliers_pose,flow_coherence,10,-0.03361219574709218,-0.09538588596605774,0.02238723441987094,True,2113,93.0430667297681
continuous_inliers_pose,spatial_distribution_score,0,0.0586603097388957,-0.021974446613084345,0.1624336644657203,True,2113,93.0430667297681
continuous_inliers_pose,spatial_distribution_score,1,0.057185197729940504,-0.02827741483007397,0.16521305204885514,True,2113,93.0430667297681
continuous_inliers_pose,spatial_distribution_score,2,0.04661882904658985,-0.040883117520930067,0.14390533171246453,True,2113,93.0430667297681
continuous_inliers_pose,spatial_distribution_score,3,0.03806475648973882,-0.041742587920553034,0.13925041688739212,True,2113,93.0430667297681
continuous_inliers_pose,spatial_distribution_score,5,0.014421975788354148,-0.055877410288977476,0.10407038039882047,True,2113,93.0430667297681
continuous_inliers_pose,spatial_distribution_score,10,0.009115511697492558,-0.049707009989171345,0.08987616996381113,True,2113,93.0430667297681
continuous_inliers_pose,flow_direction_entropy,0,0.04436645601551883,-0.04712414931340793,0.12177222004402337,True,2113,93.0430667297681
continuous_inliers_pose,flow_direction_entropy,1,0.04078698428820352,-0.052895722348476004,0.11957169391135809,True,2113,93.0430667297681
continuous_inliers_pose,flow_direction_entropy,2,0.029747388215760347,-0.05419889496792515,0.10770808482747354,True,2113,93.0430667297681
continuous_inliers_pose,flow_direction_entropy,3,0.022849477932410194,-0.06009025237814771,0.0947235936694801,True,2113,93.0430667297681
continuous_inliers_pose,flow_direction_entropy,5,0.02238987932015791,-0.0608984299138562,0.10022586820347819,True,2113,93.0430667297681
continuous_inliers_pose,flow_direction_entropy,10,0.06872614726114487,-0.0026353357498684416,0.1408239270111049,True,2113,93.0430667297681
continuous_inliers_pose,rotational_flow_ratio,0,-0.07158230226200685,-0.15755613388396908,-0.002162728664431321,False,2113,93.0430667297681
continuous_inliers_pose,rotational_flow_ratio,1,-0.06334254303454424,-0.15101602239707584,0.009594873527780606,True,2113,93.0430667297681
continuous_inliers_pose,rotational_flow_ratio,2,-0.0595492145596938,-0.14331346159231537,0.011638611107589696,True,2113,93.0430667297681
continuous_inliers_pose,rotational_flow_ratio,3,-0.06057759977834982,-0.14359990185586186,0.01087426303892541,True,2113,93.0430667297681
continuous_inliers_pose,rotational_flow_ratio,5,-0.06396149839220318,-0.14977148991349365,0.005836501155792526,True,2113,93.0430667297681
continuous_inliers_pose,rotational_flow_ratio,10,-0.0521337550831911,-0.1356848495141054,0.019814580736036876,True,2113,93.0430667297681
continuous_inliers_pose,feature_survival_rate,0,0.02577825771578561,-0.06792084034085463,0.10176000995095788,True,2113,93.0430667297681
continuous_inliers_pose,feature_survival_rate,1,0.03100496413653783,-0.05823935009332585,0.09004893401789957,True,2113,93.0430667297681
continuous_inliers_pose,feature_survival_rate,2,0.0028207417623702363,-0.06867939808388597,0.05672775355923282,True,2113,93.0430667297681
continuous_inliers_pose,feature_survival_rate,3,-0.025409443700770085,-0.1021297347530972,0.026435645838462196,True,2113,93.0430667297681
continuous_inliers_pose,feature_survival_rate,5,-0.05562670486660513,-0.13512260410965685,-0.002567513610610899,False,2113,93.0430667297681
continuous_inliers_pose,feature_survival_rate,10,-0.07782208201663389,-0.16721311186637294,-0.0026831923542380296,False,2113,93.0430667297681
continuous_inliers_pose,border_loss_pct,0,-0.01405050830664403,-0.06972957627215969,0.07016922326973621,True,2113,93.0430667297681
continuous_inliers_pose,border_loss_pct,1,-0.016474907880964704,-0.07596155295448076,0.06120048833672956,True,2113,93.0430667297681
continuous_inliers_pose,border_loss_pct,2,-0.014696693982712594,-0.07775889225022947,0.07257815904275769,True,2113,93.0430667297681
continuous_inliers_pose,border_loss_pct,3,0.027942380558559396,-0.027335504700594725,0.107361090548651,True,2113,93.0430667297681
continuous_inliers_pose,border_loss_pct,5,0.04050526193784455,-0.02215989558654429,0.12485989920720306,True,2113,93.0430667297681
continuous_inliers_pose,border_loss_pct,10,0.07719240228108652,0.01789625847383172,0.15252948079887788,False,2113,93.0430667297681
continuous_inliers_pose,estimated_rotational_flow_magnitude,0,-0.15310165554110813,-0.21260747678451758,-0.06270004337731906,False,2113,93.0430667297681
continuous_inliers_pose,estimated_rotational_flow_magnitude,1,-0.14430614261127186,-0.2012797051645588,-0.06305906236455372,False,2113,93.0430667297681
continuous_inliers_pose,estimated_rotational_flow_magnitude,2,-0.13282568641016726,-0.2017845402467133,-0.052122643744291354,False,2113,93.0430667297681
continuous_inliers_pose,estimated_rotational_flow_magnitude,3,-0.13713163355490637,-0.20200721485753534,-0.05358010353839035,False,2113,93.0430667297681
continuous_inliers_pose,estimated_rotational_flow_magnitude,5,-0.11466777638195383,-0.18154040297144916,-0.03673481774719266,False,2113,93.0430667297681
continuous_inliers_pose,estimated_rotational_flow_magnitude,10,-0.019694300883066014,-0.08766571698189864,0.07194735261538461,True,2113,93.0430667297681
continuous_inliers_pose,estimated_translational_flow_magnitude,0,-0.1376813572890421,-0.21039031421680723,-0.044575147812564324,False,2113,93.0430667297681
continuous_inliers_pose,estimated_translational_flow_magnitude,1,-0.1348090166729621,-0.20337105898253807,-0.03337987548561571,False,2113,93.0430667297681
continuous_inliers_pose,estimated_translational_flow_magnitude,2,-0.12404254966531168,-0.1903856338534601,-0.03151075108100567,False,2113,93.0430667297681
continuous_inliers_pose,estimated_translational_flow_magnitude,3,-0.1202437724144337,-0.1901274281343565,-0.02826886028257497,False,2113,93.0430667297681
continuous_inliers_pose,estimated_translational_flow_magnitude,5,-0.09844671140306385,-0.16760630990301104,-0.006003439417820352,False,2113,93.0430667297681
continuous_inliers_pose,estimated_translational_flow_magnitude,10,-0.010516992324882164,-0.07878111008901906,0.07855298893269605,True,2113,93.0430667297681
binary_failure,feature_count,0,-0.11912853142515661,-0.15604321294053172,-0.07776937216956244,False,2113,93.0430667297681
binary_failure,feature_count,1,-0.12522000969906272,-0.16030603949497746,-0.08826997256752708,False,2113,93.0430667297681
binary_failure,feature_count,2,-0.11944374413907718,-0.15664332504623735,-0.08232186636930953,False,2113,93.0430667297681
binary_failure,feature_count,3,-0.12027031507402676,-0.15384855944181822,-0.08164110151337112,False,2113,93.0430667297681
binary_failure,feature_count,5,-0.10949824142488698,-0.14325665204663954,-0.07190122287706353,False,2113,93.0430667297681
binary_failure,feature_count,10,-0.09707152332297106,-0.1305973545653738,-0.05802759822647575,False,2113,93.0430667297681
binary_failure,feature_vel_mean,0,0.01741056757720795,-0.03393824313380299,0.06803151372758626,True,2113,93.0430667297681
binary_failure,feature_vel_mean,1,0.03222364995762945,-0.02294252772292456,0.08085015665209286,True,2113,93.0430667297681
binary_failure,feature_vel_mean,2,0.03728842154460488,-0.020682343864959655,0.08500644585449395,True,2113,93.0430667297681
binary_failure,feature_vel_mean,3,0.02935559272518869,-0.030380613928598706,0.08191509718945753,True,2113,93.0430667297681
binary_failure,feature_vel_mean,5,0.03334565542472037,-0.0256328422003881,0.08448601757105054,True,2113,93.0430667297681
binary_failure,feature_vel_mean,10,0.03186450998253618,-0.020754390081943987,0.07568655016591311,True,2113,93.0430667297681
binary_failure,texture_density,0,-0.03962765724161797,-0.08037560152659999,0.0118649760074659,True,2113,93.0430667297681
binary_failure,texture_density,1,-0.026437292438927094,-0.06664682262270698,0.01756633094658002,True,2113,93.0430667297681
binary_failure,texture_density,2,-0.025510395267471286,-0.06321059076396753,0.022402521892613905,True,2113,93.0430667297681
binary_failure,texture_density,3,-0.025215807325543783,-0.061376711483129336,0.019519524385164827,True,2113,93.0430667297681
binary_failure,texture_density,5,-0.03325420075368941,-0.07190800864376207,0.011077164678199785,True,2113,93.0430667297681
binary_failure,texture_density,10,-0.03229148759802884,-0.07121189248256615,0.011569544359600427,True,2113,93.0430667297681
binary_failure,mean_lk_err,0,0.023755456789146805,-0.05692058964375564,0.08001976139140778,True,2113,93.0430667297681
binary_failure,mean_lk_err,1,0.02198706021477798,-0.05302965222695144,0.08034881771561912,True,2113,93.0430667297681
binary_failure,mean_lk_err,2,0.009504797847528121,-0.06687212450509104,0.06450773633602146,True,2113,93.0430667297681
binary_failure,mean_lk_err,3,0.01214792657773543,-0.07113180653424002,0.07334563808270142,True,2113,93.0430667297681
binary_failure,mean_lk_err,5,0.01634844323908395,-0.06944260100335155,0.08045229627129412,True,2113,93.0430667297681
binary_failure,mean_lk_err,10,0.012303916755985468,-0.07825848213838095,0.07504934134696549,True,2113,93.0430667297681
binary_failure,flow_coherence,0,0.031185879606796845,-0.005248527085886918,0.06343013432084908,True,2113,93.0430667297681
binary_failure,flow_coherence,1,0.032947849984080235,0.0004231511141955597,0.06623430073478888,False,2113,93.0430667297681
binary_failure,flow_coherence,2,0.046298776683196305,0.013496067289755487,0.08374317116345863,False,2113,93.0430667297681
binary_failure,flow_coherence,3,0.03324916447854448,-0.002641615376645282,0.06741441870065179,True,2113,93.0430667297681
binary_failure,flow_coherence,5,0.04350877836807268,0.0038937669611415846,0.07391824602163266,False,2113,93.0430667297681
binary_failure,flow_coherence,10,0.03204324023589954,-0.007090438635097456,0.0740583374226688,True,2113,93.0430667297681
binary_failure,spatial_distribution_score,0,-0.07316822986270777,-0.10912488556615402,-0.03898714905965364,False,2113,93.0430667297681
binary_failure,spatial_distribution_score,1,-0.08422098712133326,-0.11818110630509263,-0.053158849390595356,False,2113,93.0430667297681
binary_failure,spatial_distribution_score,2,-0.07978033829596111,-0.11554661509449243,-0.0477810739862823,False,2113,93.0430667297681
binary_failure,spatial_distribution_score,3,-0.08547896250462986,-0.12004268083785699,-0.05580087470237583,False,2113,93.0430667297681
binary_failure,spatial_distribution_score,5,-0.07753738761800688,-0.1121133600139455,-0.04223212113895331,False,2113,93.0430667297681
binary_failure,spatial_distribution_score,10,-0.053608352495445925,-0.08882678083718544,-0.02122817397391053,False,2113,93.0430667297681
binary_failure,flow_direction_entropy,0,-0.07267086834471258,-0.11243835893229276,-0.030649387371012197,False,2113,93.0430667297681
binary_failure,flow_direction_entropy,1,-0.07391449195468026,-0.10953442544332032,-0.03428776843253033,False,2113,93.0430667297681
binary_failure,flow_direction_entropy,2,-0.08062470562819642,-0.11493160909276479,-0.0428094138832461,False,2113,93.0430667297681
binary_failure,flow_direction_entropy,3,-0.07840791559923382,-0.11363770732662341,-0.03709165853145666,False,2113,93.0430667297681
binary_failure,flow_direction_entropy,5,-0.06493796267631875,-0.09717727450600043,-0.024434909375777563,False,2113,93.0430667297681
binary_failure,flow_direction_entropy,10,-0.06792134318696125,-0.10728979263833116,-0.0300611652058169,False,2113,93.0430667297681
