frame_idx,timestamp_total_sec,feature_count,feature_survival_rate,mean_lk_err,feature_vel_mean,feature_vel_max,num_inliers_E,num_inliers_pose,pose_e_ratio,flow_direction_entropy,flow_coherence,spatial_distribution_score,texture_density,border_loss_pct,estimated_rotational_flow_magnitude,estimated_translational_flow_magnitude,rotational_flow_ratio
15,6.139,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
16,6.172,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
17,6.205,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
18,6.238,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
19,6.271,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
20,6.304,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
21,6.337,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
22,6.37,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
23,6.403,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
24,6.436,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
25,6.469,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
26,6.502,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
27,6.535,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
28,6.568,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
29,6.601,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
30,6.634,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
31,6.667,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
32,6.7,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
33,6.733,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
34,6.766,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
35,6.799,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
36,6.832,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
37,6.865,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
38,6.898,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
39,6.931,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
40,6.964,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
41,6.997,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
42,7.03,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
43,7.063,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
44,7.096,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
45,7.129,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
46,7.162,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
47,7.195,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
48,7.228,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
49,7.261,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
50,7.294,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
51,7.327,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
52,7.36,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
53,7.393,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
54,7.426,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
55,7.459,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
56,7.492,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
57,7.525,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
58,7.558,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
59,7.591,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
60,7.624,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
61,7.657,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
62,7.69,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
63,7.723,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
64,7.756,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
65,7.789,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
66,7.822,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
67,7.855,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
68,7.888,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
69,7.921,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
70,7.954,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
71,7.987,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
72,8.02,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
73,8.053,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
74,8.086,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
75,8.119,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
76,8.152,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.361111825680451,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
77,8.185,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,16.237243828225516,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
78,8.218,963,0.9865005192107996,1.946831434906926e-05,1.519527086202288e-05,0.002078782534226775,950,0,0.0,0.10016282404242897,0.150132764200633,0.6660046695292027,17.025031936852677,6.132075471698113,8.358975426990868e-14,1.5195270396198826e-05,5.16136821390092e-09
79,8.251,950,1.0,1.4321518392534927e-05,8.52624998515239e-06,0.0015872074291110039,950,0,0.0,0.04543516204232677,0.6637057875746186,0.6659895468839274,17.233449361476815,0.0,8.358975426990868e-14,8.526249817484617e-06,8.774675778816321e-09
80,8.284,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
81,8.317,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
82,8.35,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
83,8.383,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.872276335158995,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
84,8.416,950,1.0,9.025539839058183e-06,9.802009117265698e-06,0.001226791413500905,950,0,0.0,0.06811654642822482,0.5530121666911144,0.6659895468839274,16.790403531256906,0.0,8.358975426990868e-14,9.802009748440467e-06,7.738351989094432e-09
85,8.449,950,1.0,2.886681249947287e-05,8.86092493601609e-06,0.0009765625,950,0,0.0,0.07196562321253744,0.36337683961431244,0.6659895468839274,17.384798596950525,0.0,8.358975426990868e-14,8.860924194291871e-06,8.4768680819711e-09
86,8.482,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
87,8.515,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
88,8.548,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
89,8.581,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.582248086368844,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
90,8.614,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,16.51494996927627,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
91,8.647,950,1.0,4.617197555489838e-05,1.878622242657002e-05,0.0018434738740324974,950,0,0.0,0.10464708187443883,0.144531911955702,0.6659895468839274,17.20704959502043,0.0,8.358975426990868e-14,1.8786222403379075e-05,4.224644412290458e-09
92,8.68,950,1.0,0.0,4.4266423060435045e-07,0.0001726334885461256,950,0,0.0,0.011401512862717575,0.5067789418246273,0.6659895468839274,16.889745693725615,0.0,8.358975426990868e-14,4.4266429618002466e-07,5.794123390171176e-08
93,8.713,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
94,8.746,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
95,8.779,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.328321339609744,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
96,8.812,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,16.19758884742841,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
97,8.845,950,1.0,3.6176748835714534e-05,1.729073846945539e-05,0.002078782534226775,950,0,0.0,0.10221264878326057,0.0838253433436111,0.6659895468839274,16.999190753915997,0.0,8.358975426990868e-14,1.7290738193589344e-05,4.5700590650406684e-09
98,8.878,950,1.0,2.2974101739237085e-05,1.0626784387568478e-05,0.0019590763840824366,950,0,0.0,0.05831220925221468,0.04845606267463303,0.6659895468839274,17.263143561578133,0.0,8.358975426990868e-14,1.0626784988090671e-05,7.189412529307845e-09
99,8.911,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
100,8.944,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
101,8.977,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
102,9.01,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.825806649603747,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
103,9.043,950,1.0,9.92063451121794e-06,8.877929758455139e-06,0.002686240477487445,950,0,0.0,0.0441174737274325,0.11168882966451932,0.6659895468839274,16.759836680876425,0.0,8.358975426990868e-14,8.877930318090168e-06,8.46227406660941e-09
104,9.076,950,1.0,3.170127820339985e-05,1.0964324246742763e-05,0.002199172042310238,950,0,0.0,0.07843227542754166,0.15776180854849142,0.6659895468839274,17.366490443496485,0.0,8.358975426990868e-14,1.0964324788520558e-05,6.986583460698422e-09
105,9.109,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
106,9.142,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
107,9.175,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
108,9.208,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.562032738652736,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
109,9.241,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,16.572996614117695,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
110,9.274,950,1.0,4.706707477453165e-05,2.085050437017344e-05,0.003304928308352828,950,0,0.0,0.09771967567440158,0.1653538052758725,0.6659895468839274,17.282488113277136,0.0,8.358975426990868e-14,2.0850503732824315e-05,3.825529835477577e-09
111,9.307,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.733950370894238,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
112,9.34,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
113,9.373,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
114,9.406,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,16.074559419614463,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
115,9.439,950,0.9989473684210526,4.21884615207091e-05,2.0190131181152537e-05,0.0023265525233000517,949,0,0.0,0.10457798559082027,0.23636327303211957,0.6659895468839274,17.070044562773287,0.5,8.361793797423861e-14,2.0190133037797753e-05,3.94607893660331e-09
116,9.472,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,16.287486073978158,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
117,9.505,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.283097777367708,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
118,9.538,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.283097777367708,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
119,9.571,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,16.458428962334754,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
120,9.604,949,1.0,4.1815106669673696e-05,1.1507054296089336e-05,0.002689878223463893,949,0,0.0,0.0750237187926091,0.10059639276257135,0.6659731712441901,17.318688271142072,0.0,8.361793797423861e-14,1.1507054612112563e-05,6.685661813151184e-09
121,9.637,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.283097777367708,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
122,9.67,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.283097777367708,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
123,9.703,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,16.33591136374207,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
124,9.736,949,1.0,3.531883339746855e-05,1.1201520464965142e-05,0.0030555701814591885,949,0,0.0,0.07593725039039283,0.23221362637673643,0.6659731712441901,17.14353312648542,0.0,8.361793797423861e-14,1.1201520107759556e-05,6.853075408860061e-09
125,9.769,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.283097777367708,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
126,9.802,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.368978922579142,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
127,9.835,949,1.0,1.0379107152402867e-05,1.192216768686194e-05,0.0021981131285429,949,0,0.0,0.05426842754484788,0.1618234673142197,0.6659731712441901,16.83675826231613,0.0,8.361793797423861e-14,1.1922167028704836e-05,6.470891240409612e-09
128,9.868,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,16.359496173396323,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
129,9.901,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.283097777367708,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
130,9.934,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,16.465862508087895,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
131,9.967,949,1.0,1.5083307516761124e-05,6.099243364587892e-06,0.0008593827951699495,949,0,0.0,0.04173849106302519,0.44393279318851114,0.6659731712441901,16.611191836917218,0.0,8.361793797423861e-14,6.099243605624286e-06,1.1778429031947208e-08
132,10.0,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.283097777367708,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
133,10.033,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,16.46623108712746,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
134,10.066,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,16.570587675568895,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
135,10.099,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.385345128661648,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
136,10.132,949,1.0,1.5904675819911063e-05,1.1130478924314957e-05,0.0014962952118366957,949,0,0.0,0.06975891364120629,0.4081502311924719,0.6659731712441901,16.807159693906804,0.0,8.361793797423861e-14,1.1130478334810937e-05,6.8932102337533945e-09
137,10.165,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.82879817950096,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
