frame_idx,timestamp_sec,timestamp_nanosec,timestamp_total_sec,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,num_detected,num_matched,num_inliers,inlier_ratio,feature_survival_rate,feature_vel_mean,feature_vel_max,consecutive_low_inliers,failure_triggered,rel_tx,rel_ty,rel_tz,rel_rot_deg
63,9,572000000,9.572000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0122,64,True,0.0,0.0,0.0,0.00
64,9,604000000,9.604000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0072,65,True,0.0,0.0,0.0,0.00
65,9,640000000,9.640000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0034,0.0143,66,True,0.0,0.0,0.0,0.00
66,9,672000000,9.672000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0021,0.0110,67,True,0.0,0.0,0.0,0.00
67,9,704000000,9.704000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0059,68,True,0.0,0.0,0.0,0.00
68,9,736000000,9.736000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0035,0.0289,69,True,0.0,0.0,0.0,0.00
69,9,772000000,9.772000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0023,0.0087,70,True,0.0,0.0,0.0,0.00
70,9,804000000,9.804000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0009,0.0135,71,True,0.0,0.0,0.0,0.00
71,9,836000000,9.836000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0017,0.0086,72,True,0.0,0.0,0.0,0.00
72,9,868000000,9.868000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0024,0.0119,73,True,0.0,0.0,0.0,0.00
73,9,904000000,9.904000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0093,74,True,0.0,0.0,0.0,0.00
74,9,936000000,9.936000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0016,0.0089,75,True,0.0,0.0,0.0,0.00
75,9,968000000,9.968000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0024,0.0092,76,True,0.0,0.0,0.0,0.00
76,10,0,10.000000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0141,77,True,0.0,0.0,0.0,0.00
77,10,36000000,10.036000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0018,0.0107,78,True,0.0,0.0,0.0,0.00
78,10,68000000,10.068000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0024,0.0101,79,True,0.0,0.0,0.0,0.00
79,10,100000000,10.100000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0027,0.0150,80,True,0.0,0.0,0.0,0.00
80,10,132000000,10.132000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0073,81,True,0.0,0.0,0.0,0.00
81,10,168000000,10.168000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0034,0.0112,82,True,0.0,0.0,0.0,0.00
82,10,200000000,10.200000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0109,83,True,0.0,0.0,0.0,0.00
83,10,232000000,10.232000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0081,84,True,0.0,0.0,0.0,0.00
84,10,264000000,10.264000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0017,0.0081,85,True,0.0,0.0,0.0,0.00
85,10,300000000,10.300000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0037,0.0116,86,True,0.0,0.0,0.0,0.00
86,10,332000000,10.332000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0004,0.0076,87,True,0.0,0.0,0.0,0.00
87,10,364000000,10.364000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0020,0.0105,88,True,0.0,0.0,0.0,0.00
88,10,396000000,10.396000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0027,0.0107,89,True,0.0,0.0,0.0,0.00
89,10,432000000,10.432000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0023,0.0102,90,True,0.0,0.0,0.0,0.00
90,10,464000000,10.464000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0017,0.0102,91,True,0.0,0.0,0.0,0.00
91,10,496000000,10.496000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0024,0.0094,92,True,0.0,0.0,0.0,0.00
92,10,528000000,10.528000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0021,0.0107,93,True,0.0,0.0,0.0,0.00
93,10,564000000,10.564000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0016,0.0090,94,True,0.0,0.0,0.0,0.00
94,10,596000000,10.596000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0025,0.0094,95,True,0.0,0.0,0.0,0.00
95,10,628000000,10.628000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0021,0.0099,96,True,0.0,0.0,0.0,0.00
96,10,660000000,10.660000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0009,0.0306,97,True,0.0,0.0,0.0,0.00
97,10,696000000,10.696000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0033,0.0108,98,True,0.0,0.0,0.0,0.00
98,10,728000000,10.728000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0087,99,True,0.0,0.0,0.0,0.00
99,10,760000000,10.760000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0063,100,True,0.0,0.0,0.0,0.00
100,10,792000000,10.792000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0017,0.0093,101,True,0.0,0.0,0.0,0.00
101,10,828000000,10.828000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0038,0.0105,102,True,0.0,0.0,0.0,0.00
102,10,860000000,10.860000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0066,103,True,0.0,0.0,0.0,0.00
103,10,892000000,10.892000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0018,0.0078,104,True,0.0,0.0,0.0,0.00
104,10,924000000,10.924000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0024,0.0104,105,True,0.0,0.0,0.0,0.00
105,10,960000000,10.960000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0026,0.0127,106,True,0.0,0.0,0.0,0.00
106,10,992000000,10.992000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0015,0.0130,107,True,0.0,0.0,0.0,0.00
107,11,24000000,11.024000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0025,0.0091,108,True,0.0,0.0,0.0,0.00
108,11,56000000,11.056000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0021,0.0104,109,True,0.0,0.0,0.0,0.00
109,11,92000000,11.092000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0016,0.0094,110,True,0.0,0.0,0.0,0.00
110,11,124000000,11.124000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0024,0.0092,111,True,0.0,0.0,0.0,0.00
111,11,156000000,11.156000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0097,112,True,0.0,0.0,0.0,0.00
112,11,188000000,11.188000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0004,0.0121,113,True,0.0,0.0,0.0,0.00
113,11,224000000,11.224000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0031,0.0114,114,True,0.0,0.0,0.0,0.00
114,11,256000000,11.256000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0027,0.0160,115,True,0.0,0.0,0.0,0.00
115,11,288000000,11.288000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0082,116,True,0.0,0.0,0.0,0.00
116,11,320000000,11.320000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0016,0.0091,117,True,0.0,0.0,0.0,0.00
117,11,356000000,11.356000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0024,0.0103,118,True,0.0,0.0,0.0,0.00
118,11,388000000,11.388000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0185,119,True,0.0,0.0,0.0,0.00
119,11,420000000,11.420000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0017,0.0094,120,True,0.0,0.0,0.0,0.00
120,11,452000000,11.452000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.2924,60.0122,121,True,0.0,0.0,0.0,0.00
121,11,488000000,11.488000000,-0.7259188344446077,-0.677250008238565,-0.1198927526560552,1.2328487716416527e-06,6.846818821584947e-07,-2.483644332747641e-06,0.9999999999959215,2000,1989,12,0.0060,0.9945,1.7080,127.4596,0,True,-0.7259188344446077,-0.677250008238565,-0.1198927526560552,0.00
122,11,520000000,11.520000000,-0.7259188344446077,-0.677250008238565,-0.1198927526560552,1.2328487716416527e-06,6.846818821584947e-07,-2.483644332747641e-06,0.9999999999959215,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
123,11,552000000,11.552000000,-0.7259188344446077,-0.677250008238565,-0.1198927526560552,1.2328487716416527e-06,6.846818821584947e-07,-2.483644332747641e-06,0.9999999999959215,2000,2000,4,0.0020,1.0000,0.7572,118.0621,2,True,0.0,0.0,0.0,0.00
124,11,584000000,11.584000000,-0.7259188344446077,-0.677250008238565,-0.1198927526560552,1.2328487716416527e-06,6.846818821584947e-07,-2.483644332747641e-06,0.9999999999959215,2000,2000,0,0.0000,1.0000,0.0023,0.0111,3,True,0.0,0.0,0.0,0.00
125,11,620000000,11.620000000,-0.7259188344446077,-0.677250008238565,-0.1198927526560552,1.2328487716416527e-06,6.846818821584947e-07,-2.483644332747641e-06,0.9999999999959215,2000,2000,0,0.0000,1.0000,0.0003,0.0092,4,True,0.0,0.0,0.0,0.00
126,11,652000000,11.652000000,-0.7259188344446077,-0.677250008238565,-0.1198927526560552,1.2328487716416527e-06,6.846818821584947e-07,-2.483644332747641e-06,0.9999999999959215,2000,1999,0,0.0000,0.9995,0.1269,30.3278,5,True,0.0,0.0,0.0,0.00
127,11,684000000,11.684000000,-1.451932576740787,-1.363217917206543,-0.0713945685333772,1.3809587606402857e-06,1.0481672377862798e-06,-3.4144880731593175e-06,0.9999999999926679,1999,1991,9,0.0045,0.9960,2.9659,136.3735,0,True,-0.7260104012990333,-0.6859713956968005,0.04849888134174091,0.00
128,11,716000000,11.716000000,-1.451932576740787,-1.363217917206543,-0.0713945685333772,1.3809587606402857e-06,1.0481672377862798e-06,-3.4144880731593175e-06,0.9999999999926679,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
129,11,752000000,11.752000000,-1.451932576740787,-1.363217917206543,-0.0713945685333772,1.3809587606402857e-06,1.0481672377862798e-06,-3.4144880731593175e-06,0.9999999999926679,2000,2000,0,0.0000,1.0000,0.0975,80.0226,2,True,0.0,0.0,0.0,0.00
130,11,784000000,11.784000000,-1.451932576740787,-1.363217917206543,-0.0713945685333772,1.3809587606402857e-06,1.0481672377862798e-06,-3.4144880731593175e-06,0.9999999999926679,2000,2000,0,0.0000,1.0000,0.0027,0.0125,3,True,0.0,0.0,0.0,0.00
131,11,816000000,11.816000000,-1.451932576740787,-1.363217917206543,-0.0713945685333772,1.3809587606402857e-06,1.0481672377862798e-06,-3.4144880731593175e-06,0.9999999999926679,2000,2000,0,0.0000,1.0000,0.0029,0.0145,4,True,0.0,0.0,0.0,0.00
132,11,848000000,11.848000000,-1.451932576740787,-1.363217917206543,-0.0713945685333772,1.3809587606402857e-06,1.0481672377862798e-06,-3.4144880731593175e-06,0.9999999999926679,2000,1999,1,0.0005,0.9995,0.0440,30.7857,5,True,0.0,0.0,0.0,0.00
133,11,884000000,11.884000000,-1.451932576740787,-1.363217917206543,-0.0713945685333772,1.3809587606402857e-06,1.0481672377862798e-06,-3.4144880731593175e-06,0.9999999999926679,1999,1995,1,0.0005,0.9980,2.4207,213.0527,6,True,0.0,0.0,0.0,0.00
134,11,916000000,11.916000000,-1.9335526887039773,-1.2006758326421816,-0.9325694279539464,-6.278902347365663e-06,5.88931266254378e-08,-2.6924492921409454e-06,0.9999999999766613,1995,1978,9,0.0046,0.9915,2.1838,148.3418,0,True,-0.48161941662778035,0.16253641709853198,-0.8611763179766897,0.00
135,11,948000000,11.948000000,-1.9335526887039773,-1.2006758326421816,-0.9325694279539464,-6.278902347365663e-06,5.88931266254378e-08,-2.6924492921409454e-06,0.9999999999766613,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
136,11,980000000,11.980000000,-1.9335526887039773,-1.2006758326421816,-0.9325694279539464,-6.278902347365663e-06,5.88931266254378e-08,-2.6924492921409454e-06,0.9999999999766613,2000,2000,1,0.0005,1.0000,0.1595,38.3731,2,True,0.0,0.0,0.0,0.00
137,12,16000000,12.016000000,-1.9335526887039773,-1.2006758326421816,-0.9325694279539464,-6.278902347365663e-06,5.88931266254378e-08,-2.6924492921409454e-06,0.9999999999766613,2000,2000,0,0.0000,1.0000,0.0023,0.0188,3,True,0.0,0.0,0.0,0.00
138,12,48000000,12.048000000,-1.9335526887039773,-1.2006758326421816,-0.9325694279539464,-6.278902347365663e-06,5.88931266254378e-08,-2.6924492921409454e-06,0.9999999999766613,2000,2000,0,0.0000,1.0000,0.0018,0.0447,4,True,0.0,0.0,0.0,0.00
139,12,80000000,12.080000000,-1.9335526887039773,-1.2006758326421816,-0.9325694279539464,-6.278902347365663e-06,5.88931266254378e-08,-2.6924492921409454e-06,0.9999999999766613,2000,2000,2,0.0010,1.0000,0.4307,61.3101,5,True,0.0,0.0,0.0,0.00
140,12,112000000,12.112000000,-1.9335526887039773,-1.2006758326421816,-0.9325694279539464,-6.278902347365663e-06,5.88931266254378e-08,-2.6924492921409454e-06,0.9999999999766613,2000,1985,5,0.0025,0.9925,2.0917,136.4817,0,True,0.0,0.0,0.0,0.00
