frame_idx,timestamp_sec,timestamp_nanosec,timestamp_total_sec,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,num_detected,num_matched,num_inliers,inlier_ratio,feature_survival_rate,feature_vel_mean,feature_vel_max,consecutive_low_inliers,failure_triggered,rel_tx,rel_ty,rel_tz,rel_rot_deg
128,12,608000000,12.608000000,-0.8695023266352251,-1.115475379735425,1.0651098299381168,1.6188274598762614e-05,-6.469029674366e-05,-2.9169063603805153e-05,0.9999999973511355,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
129,12,640000000,12.640000000,-0.8695023266352251,-1.115475379735425,1.0651098299381168,1.6188274598762614e-05,-6.469029674366e-05,-2.9169063603805153e-05,0.9999999973511355,2000,2000,0,0.0000,1.0000,0.0023,0.0093,2,True,0.0,0.0,0.0,0.00
130,12,708000000,12.708000000,-0.8695023266352251,-1.115475379735425,1.0651098299381168,1.6188274598762614e-05,-6.469029674366e-05,-2.9169063603805153e-05,0.9999999973511355,2000,2000,7,0.0035,1.0000,1.2225,135.6405,0,True,0.0,0.0,0.0,0.00
131,12,772000000,12.772000000,-0.8695023266352251,-1.115475379735425,1.0651098299381168,1.6188274598762614e-05,-6.469029674366e-05,-2.9169063603805153e-05,0.9999999973511355,2000,1969,2,0.0010,0.9845,0.6398,65.6416,1,True,0.0,0.0,0.0,0.00
132,12,840000000,12.840000000,-0.8695023266352251,-1.115475379735425,1.0651098299381168,1.6188274598762614e-05,-6.469029674366e-05,-2.9169063603805153e-05,0.9999999973511355,1969,1969,0,0.0000,1.0000,0.0043,0.0152,2,True,0.0,0.0,0.0,0.00
133,12,872000000,12.872000000,-0.8695023266352251,-1.115475379735425,1.0651098299381168,1.6188274598762614e-05,-6.469029674366e-05,-2.9169063603805153e-05,0.9999999973511355,1969,1968,1,0.0005,0.9995,0.1404,30.3765,3,True,0.0,0.0,0.0,0.00
134,12,904000000,12.904000000,-0.10853037752720729,-0.4693466184974796,1.0064641432095789,-0.0003550959950032076,-0.00019853112200921754,-0.0006944280009609983,0.9999996761309372,1968,1960,9,0.0046,0.9959,2.1434,142.3746,0,True,0.7609266585906138,0.6461712529179533,-0.058765058908893074,0.09
135,12,940000000,12.940000000,-0.10853037752720729,-0.4693466184974796,1.0064641432095789,-0.0003550959950032076,-0.00019853112200921754,-0.0006944280009609983,0.9999996761309372,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
136,13,36000000,13.036000000,-0.10853037752720729,-0.4693466184974796,1.0064641432095789,-0.0003550959950032076,-0.00019853112200921754,-0.0006944280009609983,0.9999996761309372,2000,2000,1,0.0005,1.0000,0.0935,43.4796,2,True,0.0,0.0,0.0,0.00
137,13,136000000,13.136000000,-0.10853037752720729,-0.4693466184974796,1.0064641432095789,-0.0003550959950032076,-0.00019853112200921754,-0.0006944280009609983,0.9999996761309372,2000,2000,2,0.0010,1.0000,0.2523,75.3402,3,True,0.0,0.0,0.0,0.00
138,13,168000000,13.168000000,-0.10853037752720729,-0.4693466184974796,1.0064641432095789,-0.0003550959950032076,-0.00019853112200921754,-0.0006944280009609983,0.9999996761309372,2000,1995,1,0.0005,0.9975,0.2126,73.5563,4,True,0.0,0.0,0.0,0.00
139,13,236000000,13.236000000,-0.10853037752720729,-0.4693466184974796,1.0064641432095789,-0.0003550959950032076,-0.00019853112200921754,-0.0006944280009609983,0.9999996761309372,1995,1995,0,0.0000,1.0000,0.0122,15.5586,5,True,0.0,0.0,0.0,0.00
140,13,268000000,13.268000000,-0.10853037752720729,-0.4693466184974796,1.0064641432095789,-0.0003550959950032076,-0.00019853112200921754,-0.0006944280009609983,0.9999996761309372,1995,1995,1,0.0005,1.0000,0.2361,46.3190,6,True,0.0,0.0,0.0,0.00
141,13,336000000,13.336000000,-0.10853037752720729,-0.4693466184974796,1.0064641432095789,-0.0003550959950032076,-0.00019853112200921754,-0.0006944280009609983,0.9999996761309372,1995,1982,6,0.0030,0.9935,2.1186,113.1565,0,True,0.0,0.0,0.0,0.00
142,13,432000000,13.432000000,-0.10853037752720729,-0.4693466184974796,1.0064641432095789,-0.0003550959950032076,-0.00019853112200921754,-0.0006944280009609983,0.9999996761309372,1982,1936,6,0.0031,0.9768,0.2468,46.7123,0,True,0.0,0.0,0.0,0.00
143,13,468000000,13.468000000,-0.10853037752720729,-0.4693466184974796,1.0064641432095789,-0.0003550959950032076,-0.00019853112200921754,-0.0006944280009609983,0.9999996761309372,1936,1936,3,0.0015,1.0000,1.7205,150.4701,1,True,0.0,0.0,0.0,0.00
144,13,532000000,13.532000000,-0.10853037752720729,-0.4693466184974796,1.0064641432095789,-0.0003550959950032076,-0.00019853112200921754,-0.0006944280009609983,0.9999996761309372,1936,1926,1,0.0005,0.9948,2.0523,153.4090,2,True,0.0,0.0,0.0,0.00
145,13,600000000,13.600000000,-0.10853037752720729,-0.4693466184974796,1.0064641432095789,-0.0003550959950032076,-0.00019853112200921754,-0.0006944280009609983,0.9999996761309372,1926,1905,5,0.0026,0.9891,0.1851,37.5996,0,True,0.0,0.0,0.0,0.00
146,13,664000000,13.664000000,-0.10853037752720729,-0.4693466184974796,1.0064641432095789,-0.0003550959950032076,-0.00019853112200921754,-0.0006944280009609983,0.9999996761309372,1905,1905,3,0.0016,1.0000,1.1754,151.7614,1,True,0.0,0.0,0.0,0.00
147,13,696000000,13.696000000,0.12097081527328082,-0.03004631722226525,0.1379340931809926,-0.00035379128247272447,-0.00020051213799682482,-0.0006951843458663754,0.9999996756726156,1905,1889,13,0.0069,0.9916,2.2521,129.7029,0,True,0.22854560192282955,0.4402351265703627,-0.8683086669930851,0.00
148,13,732000000,13.732000000,0.12097081527328082,-0.03004631722226525,0.1379340931809926,-0.00035379128247272447,-0.00020051213799682482,-0.0006951843458663754,0.9999996756726156,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
149,13,764000000,13.764000000,0.12097081527328082,-0.03004631722226525,0.1379340931809926,-0.00035379128247272447,-0.00020051213799682482,-0.0006951843458663754,0.9999996756726156,2000,2000,0,0.0000,1.0000,0.0028,0.0097,2,True,0.0,0.0,0.0,0.00
150,13,828000000,13.828000000,0.12097081527328082,-0.03004631722226525,0.1379340931809926,-0.00035379128247272447,-0.00020051213799682482,-0.0006951843458663754,0.9999996756726156,2000,1999,1,0.0005,0.9995,2.1278,199.7336,3,True,0.0,0.0,0.0,0.00
151,13,864000000,13.864000000,0.12097081527328082,-0.03004631722226525,0.1379340931809926,-0.00035379128247272447,-0.00020051213799682482,-0.0006951843458663754,0.9999996756726156,1999,1979,4,0.0020,0.9900,3.0630,158.7177,4,True,0.0,0.0,0.0,0.00
152,13,896000000,13.896000000,0.12097081527328082,-0.03004631722226525,0.1379340931809926,-0.00035379128247272447,-0.00020051213799682482,-0.0006951843458663754,0.9999996756726156,1979,1936,4,0.0021,0.9783,0.2639,72.4279,5,True,0.0,0.0,0.0,0.00
153,13,928000000,13.928000000,0.12097081527328082,-0.03004631722226525,0.1379340931809926,-0.00035379128247272447,-0.00020051213799682482,-0.0006951843458663754,0.9999996756726156,1936,1936,1,0.0005,1.0000,0.0489,40.3362,6,True,0.0,0.0,0.0,0.00
154,13,996000000,13.996000000,0.12097081527328082,-0.03004631722226525,0.1379340931809926,-0.00035379128247272447,-0.00020051213799682482,-0.0006951843458663754,0.9999996756726156,1936,1936,2,0.0010,1.0000,1.5773,167.7379,7,True,0.0,0.0,0.0,0.00
155,14,60000000,14.060000000,-0.6781727818300168,-0.45723660399499266,0.5608737698440314,-0.0003574709337206438,-0.00019521229622713313,-0.000697140838730864,0.9999996740506178,1936,1929,10,0.0052,0.9964,2.8591,122.1967,0,True,-0.7983790521567026,-0.42860013091870897,0.4229572281612298,0.00
156,14,92000000,14.092000000,-0.6781727818300168,-0.45723660399499266,0.5608737698440314,-0.0003574709337206438,-0.00019521229622713313,-0.000697140838730864,0.9999996740506178,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
157,14,128000000,14.128000000,-0.6781727818300168,-0.45723660399499266,0.5608737698440314,-0.0003574709337206438,-0.00019521229622713313,-0.000697140838730864,0.9999996740506178,2000,2000,1,0.0005,1.0000,0.0734,60.4384,2,True,0.0,0.0,0.0,0.00
158,14,192000000,14.192000000,-0.6781727818300168,-0.45723660399499266,0.5608737698440314,-0.0003574709337206438,-0.00019521229622713313,-0.000697140838730864,0.9999996740506178,2000,2000,1,0.0005,1.0000,0.5150,79.9896,3,True,0.0,0.0,0.0,0.00
159,14,260000000,14.260000000,-0.6781727818300168,-0.45723660399499266,0.5608737698440314,-0.0003574709337206438,-0.00019521229622713313,-0.000697140838730864,0.9999996740506178,2000,1987,5,0.0025,0.9935,1.8597,115.9188,0,True,0.0,0.0,0.0,0.00
160,14,324000000,14.324000000,-0.6781727818300168,-0.45723660399499266,0.5608737698440314,-0.0003574709337206438,-0.00019521229622713313,-0.000697140838730864,0.9999996740506178,1987,1962,3,0.0015,0.9874,0.3372,65.2471,1,True,0.0,0.0,0.0,0.00
161,14,392000000,14.392000000,-0.6781727818300168,-0.45723660399499266,0.5608737698440314,-0.0003574709337206438,-0.00019521229622713313,-0.000697140838730864,0.9999996740506178,1962,1962,0,0.0000,1.0000,0.0050,0.0698,2,True,0.0,0.0,0.0,0.00
162,14,424000000,14.424000000,-0.6781727818300168,-0.45723660399499266,0.5608737698440314,-0.0003574709337206438,-0.00019521229622713313,-0.000697140838730864,0.9999996740506178,1962,1962,0,0.0000,1.0000,0.0004,0.0147,3,True,0.0,0.0,0.0,0.00
163,14,456000000,14.456000000,-0.6781727818300168,-0.45723660399499266,0.5608737698440314,-0.0003574709337206438,-0.00019521229622713313,-0.000697140838730864,0.9999996740506178,1962,1962,3,0.0015,1.0000,1.3078,139.8493,4,True,0.0,0.0,0.0,0.00
164,14,524000000,14.524000000,-0.6781727818300168,-0.45723660399499266,0.5608737698440314,-0.0003574709337206438,-0.00019521229622713313,-0.000697140838730864,0.9999996740506178,1962,1934,3,0.0016,0.9857,2.1876,127.5098,5,True,0.0,0.0,0.0,0.00
165,14,588000000,14.588000000,-0.6781727818300168,-0.45723660399499266,0.5608737698440314,-0.0003574709337206438,-0.00019521229622713313,-0.000697140838730864,0.9999996740506178,1934,1924,6,0.0031,0.9948,4.9983,43.9534,0,True,0.0,0.0,0.0,0.00
166,14,620000000,14.620000000,-0.6781727818300168,-0.45723660399499266,0.5608737698440314,-0.0003574709337206438,-0.00019521229622713313,-0.000697140838730864,0.9999996740506178,1924,1904,4,0.0021,0.9896,5.5651,67.2972,1,True,0.0,0.0,0.0,0.00
167,14,656000000,14.656000000,-0.6781727818300168,-0.45723660399499266,0.5608737698440314,-0.0003574709337206438,-0.00019521229622713313,-0.000697140838730864,0.9999996740506178,1904,1883,5,0.0027,0.9890,10.7787,153.8194,0,True,0.0,0.0,0.0,0.00
168,14,688000000,14.688000000,-0.6781727818300168,-0.45723660399499266,0.5608737698440314,-0.0003574709337206438,-0.00019521229622713313,-0.000697140838730864,0.9999996740506178,1883,1825,1,0.0005,0.9692,12.6068,87.6224,1,True,0.0,0.0,0.0,0.00
169,14,752000000,14.752000000,-1.2118856523838057,0.37631446462394547,0.4182442223811657,-0.0022878365984365014,-0.0012486153133587855,0.017823656003645594,0.9998377488623651,1825,1695,9,0.0053,0.9288,31.0453,129.2272,0,True,-0.5349301565238578,0.8329077580259311,-0.14182522434876652,2.14
170,14,788000000,14.788000000,-1.2118856523838057,0.37631446462394547,0.4182442223811657,-0.0022878365984365014,-0.0012486153133587855,0.017823656003645594,0.9998377488623651,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
171,14,852000000,14.852000000,-2.1477016835596174,0.7285131129440403,0.4039449945751057,-0.0032161116826272,-0.0010311878194908843,0.04804342127744594,0.9988395381387762,2000,1901,47,0.0247,0.9505,38.6473,233.2629,0,True,-0.9226981543197683,0.38538580785487564,-0.010290535405778522,3.47
172,15,52000000,15.052000000,-2.1477016835596174,0.7285131129440403,0.4039449945751057,-0.0032161116826272,-0.0010311878194908843,0.04804342127744594,0.9988395381387762,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
173,15,116000000,15.116000000,-1.8974470867489952,1.6693257847359435,0.6325147943539312,-0.0010284916792551741,0.002446357530884728,0.10135151332600842,0.9948471381504922,2000,1895,47,0.0248,0.9475,45.3190,192.2511,0,True,0.33980007375220544,0.9109423347756372,0.2339230056909891,6.14
174,15,976000000,15.976000000,-1.8974470867489952,1.6693257847359435,0.6325147943539312,-0.0010284916792551741,0.002446357530884728,0.10135151332600842,0.9948471381504922,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
175,16,8000000,16.008000000,-1.8974470867489952,1.6693257847359435,0.6325147943539312,-0.0010284916792551741,0.002446357530884728,0.10135151332600842,0.9948471381504922,2000,1973,2,0.0010,0.9865,39.5938,197.7655,2,True,0.0,0.0,0.0,0.00
176,16,40000000,16.040000000,-1.8974470867489952,1.6693257847359435,0.6325147943539312,-0.0010284916792551741,0.002446357530884728,0.10135151332600842,0.9948471381504922,1973,1957,0,0.0000,0.9919,38.9175,106.8979,3,True,0.0,0.0,0.0,0.00
177,16,108000000,16.108000000,-1.8974470867489952,1.6693257847359435,0.6325147943539312,-0.0010284916792551741,0.002446357530884728,0.10135151332600842,0.9948471381504922,1957,1905,1,0.0005,0.9734,73.7158,362.1107,4,True,0.0,0.0,0.0,0.00
178,16,304000000,16.304000000,-1.7148107702874154,2.493073651573552,0.09578075612844839,0.05931638381856405,0.06961838897385343,0.17472762713418485,0.9803596803436132,1905,1823,66,0.0362,0.9570,82.4798,443.0004,0,True,0.3477180904138537,0.770823951681843,-0.5337813832577254,13.44
179,17,196000000,17.196000000,-1.7148107702874154,2.493073651573552,0.09578075612844839,0.05931638381856405,0.06961838897385343,0.17472762713418485,0.9803596803436132,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
180,17,228000000,17.228000000,-0.739107114792772,2.6404461076917745,0.2579033511979557,0.061610742745581065,0.06792446048447717,0.2075296036440677,0.9739208631390779,2000,1967,11,0.0056,0.9835,41.1142,120.9752,0,True,0.9396059860838768,-0.16607331436872427,0.2992661777914981,3.84
181,17,296000000,17.296000000,-0.739107114792772,2.6404461076917745,0.2579033511979557,0.061610742745581065,0.06792446048447717,0.2075296036440677,0.9739208631390779,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
182,17,360000000,17.360000000,-1.505470139033946,3.2674226891683777,0.3978607781385559,0.06536565437585641,0.06415926299351586,0.2717588375446839,0.9579968968720657,2000,1987,77,0.0388,0.9935,48.2370,204.3102,0,True,-0.449523978334597,0.892328926254374,-0.040954612340402805,7.61
183,18,184000000,18.184000000,-1.505470139033946,3.2674226891683777,0.3978607781385559,0.06536565437585641,0.06415926299351586,0.2717588375446839,0.9579968968720657,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
184,18,252000000,18.252000000,-2.021714875361676,4.041474417600513,0.7643785729659518,0.07321823842205438,0.06341190480376752,0.3409600806658947,0.9350744586843529,2000,1935,74,0.0382,0.9675,43.2881,231.8759,0,True,-0.05824434093349365,0.9762616714501389,0.20861626400308309,8.40
185,19,44000000,19.044000000,-2.021714875361676,4.041474417600513,0.7643785729659518,0.07321823842205438,0.06341190480376752,0.3409600806658947,0.9350744586843529,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
186,19,76000000,19.076000000,-2.6946989887829265,3.5758545231336765,0.1896695187834858,0.07579620696051688,0.061405852563778264,0.37263572909651604,0.9228363179253524,2000,1976,13,0.0066,0.9880,40.9941,337.2697,0,True,-0.7728624412966498,-0.0330367807767074,-0.6337130406965713,3.91
187,19,108000000,19.108000000,-2.6946989887829265,3.5758545231336765,0.1896695187834858,0.07579620696051688,0.061405852563778264,0.37263572909651604,0.9228363179253524,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
188,19,176000000,19.176000000,-3.5788273193650806,3.8245917543572396,0.5852031897462082,0.07927759955517806,0.05697210173312849,0.43706194044645197,0.8941174990156836,2000,1959,44,0.0225,0.9795,69.4197,346.0668,0,True,-0.48102213392025817,0.8500768000777262,0.21444612528188706,8.11
189,19,408000000,19.408000000,-3.5788273193650806,3.8245917543572396,0.5852031897462082,0.07927759955517806,0.05697210173312849,0.43706194044645197,0.8941174990156836,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
190,19,440000000,19.440000000,-4.495157382707017,3.935182402409236,0.970052411623037,0.08111107327986977,0.05477521312079715,0.46702335901226,0.8788116134621029,2000,1889,14,0.0074,0.9445,50.0997,240.2347,0,True,-0.4854066201752714,0.848572631228566,0.21048729800120433,3.87
191,19,504000000,19.504000000,-4.495157382707017,3.935182402409236,0.970052411623037,0.08111107327986977,0.05477521312079715,0.46702335901226,0.8788116134621029,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
192,19,540000000,19.540000000,-5.411214585044281,4.286364029124611,1.1637291193180204,0.08280673638175075,0.051986626202641315,0.49993816784089273,0.8605244118801986,2000,1845,18,0.0098,0.9225,55.4145,325.0068,0,True,-0.22354077901808,0.9746945394834781,0.0002735271114041567,4.33
193,19,636000000,19.636000000,-5.411214585044281,4.286364029124611,1.1637291193180204,0.08280673638175075,0.051986626202641315,0.49993816784089273,0.8605244118801986,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
194,19,672000000,19.672000000,-6.368687064377875,4.409838972057475,0.902960275729482,0.08467434033806177,0.04924789788068767,0.5328450595600948,0.8405242668388858,2000,1949,61,0.0313,0.9745,48.8347,174.3155,0,True,-0.36463550735328937,0.8249242893935395,-0.43190376653344126,4.43
195,20,100000000,20.100000000,-6.368687064377875,4.409838972057475,0.902960275729482,0.08467434033806177,0.04924789788068767,0.5328450595600948,0.8405242668388858,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
196,20,164000000,20.164000000,-7.202705544510017,4.932258528571618,1.0804172614179473,0.08797168014260229,0.04345685232235226,0.589965154171095,0.8014446969959919,2000,1938,133,0.0686,0.9690,46.1808,167.8821,0,True,0.11725265389321048,0.9929531899612929,-0.01719818887822991,7.97
197,21,56000000,21.056000000,-7.202705544510017,4.932258528571618,1.0804172614179473,0.08797168014260229,0.04345685232235226,0.589965154171095,0.8014446969959919,133,81,6,0.0741,0.6090,163.5133,442.6465,0,True,0.0,0.0,0.0,0.00
198,21,388000000,21.388000000,-7.202705544510017,4.932258528571618,1.0804172614179473,0.08797168014260229,0.04345685232235226,0.589965154171095,0.8014446969959919,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
199,21,452000000,21.452000000,-7.875197259028884,5.460947924424298,1.598338506991445,0.09575637790917915,0.03560617275772118,0.6494693565238666,0.7534935112446133,2000,1897,124,0.0654,0.9485,42.6786,220.9766,0,True,0.31986244717136303,0.8828639011213673,0.34385948727104776,8.85
200,22,180000000,22.180000000,-8.212316496043853,4.564325790186432,1.3112507705254346,0.09366507876363173,0.04131525747499949,0.6404458832830592,0.7611497704826293,124,118,47,0.3983,0.9516,38.8465,359.6035,0,True,-0.9558432354223348,0.14917801114226745,-0.25319879598647527,1.52
201,22,312000000,22.312000000,-8.212316496043853,4.564325790186432,1.3112507705254346,0.09366507876363173,0.04131525747499949,0.6404458832830592,0.7611497704826293,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
202,22,344000000,22.344000000,-8.862071122579776,5.14634586045386,1.8002002189360669,0.09480549632437514,0.03787606226314997,0.6661749527325622,0.7387748331703614,2000,1953,16,0.0082,0.9765,51.8316,347.8365,0,True,0.48533937477824657,0.8183949762312482,0.30769360436855886,3.93
203,22,408000000,22.408000000,-8.862071122579776,5.14634586045386,1.8002002189360669,0.09480549632437514,0.03787606226314997,0.6661749527325622,0.7387748331703614,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
204,22,444000000,22.444000000,-9.841339535159175,5.04987502323098,1.978320273084203,0.09605949213263297,0.03450911710604184,0.6928721448495309,0.7137996117254428,2000,1898,19,0.0100,0.9490,54.1863,186.3397,0,True,-0.1904003730590229,0.9816959632346841,0.004553428127333912,4.21
205,22,508000000,22.508000000,-9.841339535159175,5.04987502323098,1.978320273084203,0.09605949213263297,0.03450911710604184,0.6928721448495309,0.7137996117254428,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
206,22,576000000,22.576000000,-10.384511986683181,5.786081181734971,2.3820084944707056,0.09832806238497546,0.027226577979437856,0.7432517333528555,0.6611861813945614,2000,1801,39,0.0217,0.9005,65.8417,415.5552,0,True,0.7465882023027466,0.6240946738364332,0.23046017936153157,8.39
207,23,564000000,23.564000000,-10.384511986683181,5.786081181734971,2.3820084944707056,0.09832806238497546,0.027226577979437856,0.7432517333528555,0.6611861813945614,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
208,23,596000000,23.596000000,-11.211896051041931,6.190252981842313,2.7719838347720986,0.09911463047628563,0.02372008403610161,0.7654131849825792,0.6354182118051809,2000,1958,40,0.0204,0.9790,42.0182,151.5091,0,True,0.5303415433705027,0.8250679695330669,0.1949376644621951,3.92
209,23,664000000,23.664000000,-11.211896051041931,6.190252981842313,2.7719838347720986,0.09911463047628563,0.02372008403610161,0.7654131849825792,0.6354182118051809,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
210,23,728000000,23.728000000,-12.147219777306354,6.215775292620549,3.124855112633265,0.10019964640099528,0.016541683916276438,0.8070617570347048,0.5816680530047911,2000,1939,81,0.0418,0.9695,45.0952,235.9005,0,True,0.22951039509548296,0.9577818229565095,0.1731443275340568,7.84
211,24,652000000,24.652000000,-12.147219777306354,6.215775292620549,3.124855112633265,0.10019964640099528,0.016541683916276438,0.8070617570347048,0.5816680530047911,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
212,24,688000000,24.688000000,-12.955180152159858,5.658427145748072,3.316069850152104,0.1006244746902029,0.012747084586843776,0.8286716211546719,0.5504685015700214,2000,1918,14,0.0073,0.9590,57.3003,304.6645,0,True,-0.2528768557579095,0.9631967281431479,0.09113374082263853,4.37
213,24,752000000,24.752000000,-12.955180152159858,5.658427145748072,3.316069850152104,0.1006244746902029,0.012747084586843776,0.8286716211546719,0.5504685015700214,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
214,24,820000000,24.820000000,-13.823995672447102,5.249507230931422,3.5952545470363444,0.10109138120494628,0.004484504151112885,0.8670530391546915,0.4878313736950587,2000,1909,50,0.0262,0.9545,78.6768,750.5193,0,True,-0.006779213818958406,0.9882002230620369,0.15301751991238566,8.47
215,25,280000000,25.280000000,-13.823995672447102,5.249507230931422,3.5952545470363444,0.10109138120494628,0.004484504151112885,0.8670530391546915,0.4878313736950587,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
216,25,312000000,25.312000000,-14.608791825311476,4.721404795848528,3.9196043836461265,0.10099075902366238,0.0012375996794210305,0.8830800953554048,0.4582236136712591,2000,1958,13,0.0066,0.9790,50.5600,289.1508,0,True,0.0034376591075412125,0.9744272599469616,0.2246768736922358,3.88
217,25,380000000,25.380000000,-14.608791825311476,4.721404795848528,3.9196043836461265,0.10099075902366238,0.0012375996794210305,0.8830800953554048,0.4582236136712591,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
218,25,412000000,25.412000000,-15.007338880599304,5.638347513198861,3.939002780991946,0.10089285924237527,-0.001860020713590754,0.8984611980484454,0.42729924745802594,2000,1895,9,0.0047,0.9475,50.4609,155.9897,0,True,0.9687980018027353,-0.20760022892834354,-0.135397845817157,3.97
219,25,480000000,25.480000000,-15.007338880599304,5.638347513198861,3.939002780991946,0.10089285924237527,-0.001860020713590754,0.8984611980484454,0.42729924745802594,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
220,25,512000000,25.512000000,-15.818750106218523,5.9006056930535795,4.461336457905858,0.10051017475209492,-0.00569505887718214,0.9127468545145744,0.39592733001074715,2000,1965,18,0.0092,0.9825,54.1166,238.8965,0,True,0.7953866632557404,0.500128805132265,0.34239047035785364,3.97
221,25,612000000,25.612000000,-15.818750106218523,5.9006056930535795,4.461336457905858,0.10051017475209492,-0.00569505887718214,0.9127468545145744,0.39592733001074715,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
222,25,644000000,25.644000000,-16.61919860050245,6.395587259568625,4.12328992736767,0.09943740169739426,-0.008751747631744269,0.926120255728078,0.3637813656404362,2000,1848,39,0.0211,0.9240,52.6173,231.1075,0,True,0.8269597645460264,0.2162959289917329,-0.5189928890876866,4.01
223,25,876000000,25.876000000,-16.61919860050245,6.395587259568625,4.12328992736767,0.09943740169739426,-0.008751747631744269,0.926120255728078,0.3637813656404362,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
224,25,940000000,25.940000000,-17.474406348324784,5.884591654194763,4.209910937251251,0.09893894498898044,-0.014708528649215291,0.9490621383340166,0.29879056533014325,2000,1918,91,0.0474,0.9590,53.0395,196.5375,0,True,0.28502517953250595,0.9582693289786658,-0.021921226499454004,7.93
225,26,764000000,26.764000000,-17.474406348324784,5.884591654194763,4.209910937251251,0.09893894498898044,-0.014708528649215291,0.9490621383340166,0.29879056533014325,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
226,26,832000000,26.832000000,-17.506699912499247,6.88295953472576,4.257014024591146,0.09791113029895634,-0.022916279582686414,0.9641359577798306,0.24562188340951557,2000,1965,97,0.0494,0.9825,42.9491,522.3755,0,True,0.5984653985592401,-0.7997968319555578,-0.046520901981615466,6.40
227,27,556000000,27.556000000,-17.506699912499247,6.88295953472576,4.257014024591146,0.09791113029895634,-0.022916279582686414,0.9641359577798306,0.24562188340951557,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
228,27,624000000,27.624000000,-17.44123919201846,5.89674051764482,4.40895791035834,0.09566977130805514,-0.02936053406389925,0.9795093577818238,0.17477606219155498,2000,1815,37,0.0204,0.9075,80.3609,499.5945,0,True,-0.4885827992380067,0.8354821475319667,0.2515083088967968,8.35
229,28,252000000,28.252000000,-17.44123919201846,5.89674051764482,4.40895791035834,0.09566977130805514,-0.02936053406389925,0.9795093577818238,0.17477606219155498,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
230,28,284000000,28.284000000,-17.901407924097192,5.130174103189601,4.856864898745793,0.09464191936581214,-0.03291001288378253,0.984871548582006,0.14137846704652632,2000,1946,11,0.0057,0.9730,47.9204,162.6071,0,True,0.25401710724295967,0.8677708864677348,0.42714048956627887,3.90
231,28,348000000,28.348000000,-17.901407924097192,5.130174103189601,4.856864898745793,0.09464191936581214,-0.03291001288378253,0.984871548582006,0.14137846704652632,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
