timestamp_total_sec,maneuver_state,maneuver_time_sec,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,cmd_thrust,cmd_q_w,cmd_q_x,cmd_q_y,cmd_q_z,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,pos_error_x,pos_error_y,pos_error_z,telem_age_sec
1788544687.069272,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0307,0.0303,0.0290,0.0215,0.0061,0.0027,-14.0198,7.5532,-2.3786,-0.0005
1788544687.089972,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0307,0.0303,0.0290,0.0215,0.0061,0.0027,-14.0198,7.5532,-2.3786,-0.0004
1788544687.110520,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0309,0.0291,0.0287,0.0217,0.0047,0.0025,-14.0196,7.5520,-2.3789,-0.0004
1788544687.131161,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0311,0.0278,0.0283,0.0216,0.0033,0.0023,-14.0194,7.5507,-2.3793,-0.0003
1788544687.151618,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0311,0.0278,0.0283,0.0216,0.0033,0.0023,-14.0194,7.5507,-2.3793,-0.0004
1788544687.172293,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0311,0.0266,0.0281,0.0214,0.0019,0.0022,-14.0194,7.5495,-2.3795,-0.0009
1788544687.193473,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0311,0.0266,0.0281,0.0214,0.0019,0.0022,-14.0194,7.5495,-2.3795,-0.0004
1788544687.214102,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0310,0.0253,0.0278,0.0211,0.0006,0.0019,-14.0195,7.5482,-2.3798,-0.0004
1788544687.234746,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0309,0.0241,0.0274,0.0207,-0.0007,0.0017,-14.0196,7.5470,-2.3802,-0.0007
1788544687.255698,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0309,0.0241,0.0274,0.0207,-0.0007,0.0017,-14.0196,7.5470,-2.3802,-0.0006
1788544687.276633,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0307,0.0227,0.0270,0.0203,-0.0021,0.0015,-14.0198,7.5456,-2.3806,-0.0007
1788544687.297508,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0307,0.0227,0.0270,0.0203,-0.0021,0.0015,-14.0198,7.5456,-2.3806,-0.0004
1788544687.318158,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0305,0.0216,0.0268,0.0199,-0.0031,0.0014,-14.0200,7.5445,-2.3808,-0.0006
1788544687.338943,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0304,0.0207,0.0265,0.0196,-0.0040,0.0012,-14.0201,7.5436,-2.3811,-0.0006
1788544687.359922,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0304,0.0207,0.0265,0.0196,-0.0040,0.0012,-14.0201,7.5436,-2.3811,-0.0004
1788544687.380521,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0303,0.0198,0.0263,0.0194,-0.0048,0.0011,-14.0202,7.5427,-2.3813,-0.0012
1788544687.401940,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0303,0.0198,0.0263,0.0194,-0.0048,0.0011,-14.0202,7.5427,-2.3813,-0.0003
1788544687.422410,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0302,0.0189,0.0263,0.0194,-0.0055,0.0010,-14.0203,7.5418,-2.3813,-0.0006
1788544687.443276,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0303,0.0181,0.0264,0.0193,-0.0064,0.0009,-14.0202,7.5410,-2.3812,-0.0003
1788544687.463729,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0303,0.0181,0.0264,0.0193,-0.0064,0.0009,-14.0202,7.5410,-2.3812,-0.0002
1788544687.484094,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0304,0.0173,0.0265,0.0193,-0.0070,0.0010,-14.0201,7.5402,-2.3811,-0.0005
1788544687.504705,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0304,0.0173,0.0265,0.0193,-0.0070,0.0010,-14.0201,7.5402,-2.3811,-0.0003
1788544687.525223,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0306,0.0165,0.0267,0.0195,-0.0078,0.0012,-14.0199,7.5394,-2.3809,-0.0005
1788544687.545998,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0308,0.0159,0.0270,0.0196,-0.0083,0.0013,-14.0197,7.5388,-2.3806,-0.0009
1788544687.567289,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0308,0.0159,0.0270,0.0196,-0.0083,0.0013,-14.0197,7.5388,-2.3806,-0.0003
1788544687.587807,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0311,0.0154,0.0273,0.0198,-0.0087,0.0013,-14.0194,7.5383,-2.3803,-0.0011
1788544687.609229,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0311,0.0154,0.0273,0.0198,-0.0087,0.0013,-14.0194,7.5383,-2.3803,-0.0008
1788544687.630379,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0315,0.0150,0.0276,0.0200,-0.0090,0.0014,-14.0190,7.5379,-2.3800,-0.0003
1788544687.650895,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0320,0.0147,0.0279,0.0202,-0.0091,0.0017,-14.0185,7.5376,-2.3797,-0.0007
1788544687.671917,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0320,0.0147,0.0279,0.0202,-0.0091,0.0017,-14.0185,7.5376,-2.3797,-0.0005
1788544687.692674,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0325,0.0145,0.0283,0.0205,-0.0091,0.0018,-14.0180,7.5374,-2.3793,-0.0007
1788544687.713612,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0325,0.0145,0.0283,0.0205,-0.0091,0.0018,-14.0180,7.5374,-2.3793,-0.0003
1788544687.734180,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0333,0.0143,0.0287,0.0210,-0.0091,0.0020,-14.0172,7.5372,-2.3789,-0.0005
1788544687.754873,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0340,0.0142,0.0291,0.0216,-0.0091,0.0023,-14.0165,7.5371,-2.3785,-0.0005
1788544687.775609,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0340,0.0142,0.0291,0.0216,-0.0091,0.0023,-14.0165,7.5371,-2.3785,-0.0003
1788544687.796124,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0348,0.0141,0.0294,0.0219,-0.0091,0.0025,-14.0157,7.5370,-2.3782,-0.0007
1788544687.817025,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0348,0.0141,0.0294,0.0219,-0.0091,0.0025,-14.0157,7.5370,-2.3782,-0.0003
1788544687.837513,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0356,0.0140,0.0296,0.0224,-0.0091,0.0027,-14.0149,7.5369,-2.3780,-0.0003
1788544687.858075,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0366,0.0140,0.0298,0.0230,-0.0091,0.0030,-14.0139,7.5369,-2.3778,-0.0003
1788544687.878633,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0366,0.0140,0.0298,0.0230,-0.0091,0.0030,-14.0139,7.5369,-2.3778,-0.0004
1788544687.899211,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0376,0.0141,0.0300,0.0236,-0.0089,0.0032,-14.0129,7.5370,-2.3776,-0.0005
1788544687.919855,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0389,0.0143,0.0302,0.0244,-0.0087,0.0032,-14.0116,7.5372,-2.3774,-0.0003
1788544687.940287,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0389,0.0143,0.0302,0.0244,-0.0087,0.0032,-14.0116,7.5372,-2.3774,-0.0006
1788544687.961210,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0400,0.0145,0.0303,0.0249,-0.0083,0.0033,-14.0105,7.5374,-2.3773,-0.0003
1788544687.981673,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0400,0.0145,0.0303,0.0249,-0.0083,0.0033,-14.0105,7.5374,-2.3773,-0.0002
1788544688.002065,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0409,0.0148,0.0302,0.0253,-0.0080,0.0034,-14.0096,7.5377,-2.3774,-0.0004
1788544688.022679,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0417,0.0151,0.0300,0.0255,-0.0078,0.0033,-14.0088,7.5380,-2.3776,-0.0006
1788544688.043545,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0417,0.0151,0.0300,0.0255,-0.0078,0.0033,-14.0088,7.5380,-2.3776,-0.0005
1788544688.064280,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0425,0.0154,0.0297,0.0257,-0.0075,0.0032,-14.0080,7.5383,-2.3779,-0.0003
1788544688.084783,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0425,0.0154,0.0297,0.0257,-0.0075,0.0032,-14.0080,7.5383,-2.3779,-0.0003
1788544688.105189,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0432,0.0159,0.0292,0.0256,-0.0069,0.0028,-14.0073,7.5388,-2.3784,-0.0005
1788544688.125906,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0436,0.0163,0.0287,0.0256,-0.0064,0.0024,-14.0069,7.5392,-2.3789,-0.0003
1788544688.146383,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0436,0.0163,0.0287,0.0256,-0.0064,0.0024,-14.0069,7.5392,-2.3789,-0.0005
1788544688.167202,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0440,0.0168,0.0282,0.0256,-0.0060,0.0024,-14.0065,7.5397,-2.3794,-0.0003
1788544688.187624,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0440,0.0168,0.0282,0.0256,-0.0060,0.0024,-14.0065,7.5397,-2.3794,-0.0002
1788544688.208034,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0444,0.0172,0.0277,0.0252,-0.0055,0.0021,-14.0061,7.5401,-2.3799,-0.0008
1788544688.228991,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0446,0.0177,0.0272,0.0249,-0.0050,0.0018,-14.0059,7.5406,-2.3804,-0.0004
1788544688.249513,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0446,0.0177,0.0272,0.0249,-0.0050,0.0018,-14.0059,7.5406,-2.3804,-0.0002
1788544688.269894,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0446,0.0181,0.0267,0.0243,-0.0047,0.0017,-14.0059,7.5410,-2.3809,-0.0003
1788544688.290375,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0446,0.0181,0.0267,0.0243,-0.0047,0.0017,-14.0059,7.5410,-2.3809,-0.0005
1788544688.311079,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0446,0.0185,0.0261,0.0236,-0.0044,0.0015,-14.0059,7.5414,-2.3815,-0.0006
1788544688.331945,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0446,0.0188,0.0257,0.0231,-0.0043,0.0014,-14.0059,7.5417,-2.3819,-0.0004
1788544688.352452,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0446,0.0188,0.0257,0.0231,-0.0043,0.0014,-14.0059,7.5417,-2.3819,-0.0004
1788544688.373047,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0444,0.0191,0.0254,0.0224,-0.0043,0.0014,-14.0061,7.5420,-2.3822,-0.0005
1788544688.393762,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0444,0.0191,0.0254,0.0224,-0.0043,0.0014,-14.0061,7.5420,-2.3822,-0.0003
1788544688.414168,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0443,0.0193,0.0252,0.0216,-0.0042,0.0013,-14.0062,7.5422,-2.3824,-0.0009
1788544688.435270,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0441,0.0194,0.0250,0.0211,-0.0043,0.0012,-14.0064,7.5423,-2.3826,-0.0005
1788544688.455930,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0441,0.0194,0.0250,0.0211,-0.0043,0.0012,-14.0064,7.5423,-2.3826,-0.0005
1788544688.476721,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0438,0.0195,0.0247,0.0204,-0.0046,0.0011,-14.0067,7.5424,-2.3829,-0.0009
1788544688.498024,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0434,0.0194,0.0243,0.0192,-0.0049,0.0012,-14.0071,7.5423,-2.3833,-0.0004
1788544688.518719,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0434,0.0194,0.0243,0.0192,-0.0049,0.0012,-14.0071,7.5423,-2.3833,-0.0003
1788544688.539260,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0429,0.0193,0.0240,0.0182,-0.0052,0.0011,-14.0076,7.5422,-2.3836,-0.0008
1788544688.560523,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0429,0.0193,0.0240,0.0182,-0.0052,0.0011,-14.0076,7.5422,-2.3836,-0.0003
1788544688.581155,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0423,0.0191,0.0236,0.0173,-0.0056,0.0011,-14.0082,7.5420,-2.3840,-0.0007
1788544688.602255,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0416,0.0187,0.0231,0.0163,-0.0062,0.0010,-14.0089,7.5416,-2.3845,-0.0004
1788544688.623222,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0416,0.0187,0.0231,0.0163,-0.0062,0.0010,-14.0089,7.5416,-2.3845,-0.0003
1788544688.643760,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0409,0.0182,0.0228,0.0153,-0.0070,0.0008,-14.0096,7.5411,-2.3848,-0.0007
1788544688.664940,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0409,0.0182,0.0228,0.0153,-0.0070,0.0008,-14.0096,7.5411,-2.3848,-0.0003
1788544688.685524,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0401,0.0176,0.0224,0.0143,-0.0077,0.0007,-14.0104,7.5405,-2.3852,-0.0003
1788544688.706171,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0393,0.0168,0.0222,0.0133,-0.0087,0.0007,-14.0112,7.5397,-2.3854,-0.0005
1788544688.726866,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0393,0.0168,0.0222,0.0133,-0.0087,0.0007,-14.0112,7.5397,-2.3854,-0.0003
1788544688.747297,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0381,0.0159,0.0221,0.0110,-0.0040,0.0055,-14.0124,7.5388,-2.3855,-0.0007
1788544688.768313,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0381,0.0159,0.0221,0.0110,-0.0040,0.0055,-14.0124,7.5388,-2.3855,-0.0004
1788544688.788860,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0371,0.0153,0.0222,0.0120,-0.0047,0.0069,-14.0134,7.5382,-2.3854,-0.0005
1788544688.809549,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0362,0.0146,0.0225,0.0177,-0.0048,0.0109,-14.0143,7.5375,-2.3851,-0.0005
1788544688.830248,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0362,0.0146,0.0225,0.0177,-0.0048,0.0109,-14.0143,7.5375,-2.3851,-0.0003
1788544688.850692,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0355,0.0138,0.0230,0.0273,-0.0044,0.0172,-14.0150,7.5367,-2.3846,-0.0002
1788544688.871064,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0355,0.0138,0.0230,0.0273,-0.0044,0.0172,-14.0150,7.5367,-2.3846,-0.0003
1788544688.891593,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0352,0.0131,0.0239,0.0404,-0.0037,0.0253,-14.0153,7.5360,-2.3837,-0.0002
1788544688.912058,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0354,0.0125,0.0252,0.0562,-0.0020,0.0344,-14.0151,7.5354,-2.3824,-0.0007
1788544688.933282,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0354,0.0125,0.0252,0.0562,-0.0020,0.0344,-14.0151,7.5354,-2.3824,-0.0002
1788544688.953689,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0366,0.0118,0.0275,0.0792,0.0025,0.0526,-14.0139,7.5347,-2.3801,-0.0007
1788544688.974616,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0366,0.0118,0.0275,0.0792,0.0025,0.0526,-14.0139,7.5347,-2.3801,-0.0007
1788544688.995531,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0384,0.0114,0.0301,0.1014,0.0046,0.0639,-14.0121,7.5343,-2.3775,-0.0005
1788544689.016275,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0412,0.0112,0.0331,0.1260,0.0068,0.0753,-14.0093,7.5341,-2.3745,-0.0008
1788544689.037271,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0412,0.0112,0.0331,0.1260,0.0068,0.0753,-14.0093,7.5341,-2.3745,-0.0004
1788544689.057872,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0450,0.0108,0.0366,0.1519,0.0011,0.0845,-14.0055,7.5337,-2.3710,-0.0010
1788544689.079138,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0499,0.0104,0.0405,0.1790,-0.0024,0.0906,-14.0006,7.5333,-2.3671,-0.0005
1788544689.099940,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0499,0.0104,0.0405,0.1790,-0.0024,0.0906,-14.0006,7.5333,-2.3671,-0.0004
1788544689.120607,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0560,0.0099,0.0447,0.2109,-0.0080,0.1034,-13.9945,7.5328,-2.3629,-0.0010
1788544689.141862,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0560,0.0099,0.0447,0.2109,-0.0080,0.1034,-13.9945,7.5328,-2.3629,-0.0005
1788544689.162574,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0654,0.0088,0.0505,0.2571,-0.0185,0.1190,-13.9851,7.5317,-2.3571,-0.0006
1788544689.183463,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0746,0.0075,0.0557,0.3003,-0.0298,0.1313,-13.9759,7.5304,-2.3519,-0.0004
1788544689.204107,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0746,0.0075,0.0557,0.3003,-0.0298,0.1313,-13.9759,7.5304,-2.3519,-0.0004
1788544689.224707,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0854,0.0057,0.0611,0.3485,-0.0439,0.1436,-13.9651,7.5286,-2.3465,-0.0017
1788544689.246765,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0854,0.0057,0.0611,0.3485,-0.0439,0.1436,-13.9651,7.5286,-2.3465,-0.0005
1788544689.267396,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0985,0.0033,0.0670,0.4220,-0.0542,0.1492,-13.9520,7.5262,-2.3406,-0.0004
1788544689.287947,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.1145,0.0003,0.0730,0.5106,-0.0702,0.1599,-13.9360,7.5232,-2.3346,-0.0004
1788544689.308577,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.1145,0.0003,0.0730,0.5106,-0.0702,0.1599,-13.9360,7.5232,-2.3346,-0.0008
1788544689.329723,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.1339,-0.0035,0.0796,0.6101,-0.0943,0.1796,-13.9166,7.5194,-2.3280,-0.0013
1788544689.351275,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.1637,-0.0099,0.0889,0.7477,-0.1359,0.2156,-13.8868,7.5130,-2.3187,-0.0005
1788544689.371936,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.1637,-0.0099,0.0889,0.7477,-0.1359,0.2156,-13.8868,7.5130,-2.3187,-0.0005
1788544689.392745,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.1923,-0.0166,0.0974,0.8661,-0.1780,0.2525,-13.8582,7.5063,-2.3102,-0.0013
1788544689.414681,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.2255,-0.0251,0.1072,0.9906,-0.2274,0.2957,-13.8250,7.4978,-2.3004,-0.0003
1788544689.435344,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.2255,-0.0251,0.1072,0.9906,-0.2274,0.2957,-13.8250,7.4978,-2.3004,-0.0006
