frame_idx,timestamp_sec,timestamp_nanosec,timestamp_total_sec,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,num_detected,num_matched,num_inliers,inlier_ratio,rel_tx,rel_ty,rel_tz,rel_rot_deg
0,4009,768000000,4009.768000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,0,0,0.0000,0.0,0.0,0.0,0.00
1,4009,800000000,4009.800000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,0,0,0.0000,0.0,0.0,0.0,0.00
2,4009,832000000,4009.832000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,142,0,0,0.0000,0.0,0.0,0.0,0.00
3,4009,864000000,4009.864000000,0.05772087950673859,0.9979922189628164,0.026073568199282388,-0.0008052354338917656,-0.0015130253536585548,0.0004706701815478104,0.9999984204086301,142,142,20,0.1408,0.05772087950673859,0.9979922189628164,0.026073568199282388,0.20
4,4009,900000000,4009.900000000,0.05772087950673859,0.9979922189628164,0.026073568199282388,-0.0008052354338917656,-0.0015130253536585548,0.0004706701815478104,0.9999984204086301,143,0,0,0.0000,0.0,0.0,0.0,0.00
5,4009,932000000,4009.932000000,-0.4370378894231475,1.8644347020818546,0.0930898648255427,-0.0006163288469643197,-0.006063210533989758,0.002370801127395629,0.9999786182308036,143,143,11,0.0769,-0.4937358136405724,0.8667974826433636,0.06990758479456678,0.57
6,4009,964000000,4009.964000000,-0.4370378894231475,1.8644347020818546,0.0930898648255427,-0.0006163288469643197,-0.006063210533989758,0.002370801127395629,0.9999786182308036,140,0,0,0.0000,0.0,0.0,0.0,0.00
7,4009,996000000,4009.996000000,-0.4370378894231475,1.8644347020818546,0.0930898648255427,-0.0006163288469643197,-0.006063210533989758,0.002370801127395629,0.9999786182308036,140,140,7,0.0500,0.0,0.0,0.0,0.00
8,4010,32000000,4010.032000000,-1.3339882123568543,2.2859364642020474,0.22656788818029122,0.0015330668939676619,0.017174221493202194,-0.00021611692640431055,0.9998513135039006,140,138,22,0.1594,-0.8932544043979462,0.42557452408249835,0.14485473232043586,2.69
9,4010,64000000,4010.064000000,-1.3339882123568543,2.2859364642020474,0.22656788818029122,0.0015330668939676619,0.017174221493202194,-0.00021611692640431055,0.9998513135039006,141,0,0,0.0000,0.0,0.0,0.0,0.00
