timestamp_total_sec,maneuver_state,maneuver_time_sec,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,cmd_thrust,cmd_q_w,cmd_q_x,cmd_q_y,cmd_q_z,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,pos_error_x,pos_error_y,pos_error_z,telem_age_sec
1788544752.219598,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0172,0.0223,-0.0241,-0.0017,-0.0001,-0.0025,-14.0333,7.5452,-2.4317,-0.0002
1788544752.240015,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0176,0.0220,-0.0237,-0.0015,-0.0004,-0.0023,-14.0329,7.5449,-2.4313,-0.0004
1788544752.260738,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0181,0.0217,-0.0235,-0.0012,-0.0006,-0.0022,-14.0324,7.5446,-2.4311,-0.0007
1788544752.282310,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0181,0.0217,-0.0235,-0.0012,-0.0006,-0.0022,-14.0324,7.5446,-2.4311,-0.0006
1788544752.303426,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0187,0.0214,-0.0234,-0.0009,-0.0009,-0.0021,-14.0318,7.5443,-2.4310,-0.0006
1788544752.324291,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0193,0.0211,-0.0234,-0.0004,-0.0010,-0.0022,-14.0312,7.5440,-2.4310,-0.0008
1788544752.345627,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0193,0.0211,-0.0234,-0.0004,-0.0010,-0.0022,-14.0312,7.5440,-2.4310,-0.0007
1788544752.366890,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0200,0.0209,-0.0235,0.0000,-0.0011,-0.0022,-14.0305,7.5438,-2.4311,-0.0006
1788544752.388070,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0200,0.0209,-0.0235,0.0000,-0.0011,-0.0022,-14.0305,7.5438,-2.4311,-0.0003
1788544752.408672,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0206,0.0208,-0.0237,0.0005,-0.0011,-0.0023,-14.0299,7.5437,-2.4313,-0.0008
1788544752.429839,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0216,0.0208,-0.0238,0.0010,-0.0009,-0.0024,-14.0289,7.5437,-2.4314,-0.0005
1788544752.450569,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0216,0.0208,-0.0238,0.0010,-0.0009,-0.0024,-14.0289,7.5437,-2.4314,-0.0005
1788544752.471200,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0224,0.0207,-0.0239,0.0015,-0.0006,-0.0024,-14.0281,7.5436,-2.4315,-0.0020
1788544752.493470,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0224,0.0207,-0.0239,0.0015,-0.0006,-0.0024,-14.0281,7.5436,-2.4315,-0.0005
1788544752.514187,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0233,0.0207,-0.0239,0.0022,-0.0005,-0.0023,-14.0272,7.5436,-2.4315,-0.0006
1788544752.535042,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0243,0.0206,-0.0238,0.0029,-0.0003,-0.0023,-14.0262,7.5435,-2.4314,-0.0007
1788544752.555966,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0243,0.0206,-0.0238,0.0029,-0.0003,-0.0023,-14.0262,7.5435,-2.4314,-0.0004
1788544752.576570,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0253,0.0205,-0.0238,0.0036,-0.0001,-0.0022,-14.0252,7.5434,-2.4314,-0.0010
1788544752.597762,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0264,0.0204,-0.0237,0.0043,0.0003,-0.0022,-14.0241,7.5433,-2.4313,-0.0005
1788544752.618505,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0264,0.0204,-0.0237,0.0043,0.0003,-0.0022,-14.0241,7.5433,-2.4313,-0.0004
1788544752.639133,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0277,0.0205,-0.0235,0.0052,0.0009,-0.0022,-14.0228,7.5434,-2.4311,-0.0005
1788544752.659786,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0277,0.0205,-0.0235,0.0052,0.0009,-0.0022,-14.0228,7.5434,-2.4311,-0.0005
1788544752.680480,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0287,0.0207,-0.0234,0.0059,0.0014,-0.0021,-14.0218,7.5436,-2.4310,-0.0012
1788544752.701923,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0296,0.0209,-0.0232,0.0065,0.0022,-0.0021,-14.0209,7.5438,-2.4308,-0.0006
1788544752.722812,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0296,0.0209,-0.0232,0.0065,0.0022,-0.0021,-14.0209,7.5438,-2.4308,-0.0005
1788544752.743461,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0304,0.0212,-0.0231,0.0070,0.0031,-0.0021,-14.0201,7.5441,-2.4307,-0.0003
1788544752.763902,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0304,0.0212,-0.0231,0.0070,0.0031,-0.0021,-14.0201,7.5441,-2.4307,-0.0004
1788544752.784425,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0312,0.0216,-0.0230,0.0074,0.0040,-0.0022,-14.0193,7.5445,-2.4306,-0.0005
1788544752.805121,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0318,0.0221,-0.0230,0.0077,0.0049,-0.0022,-14.0187,7.5450,-2.4306,-0.0003
1788544752.826279,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0318,0.0221,-0.0230,0.0077,0.0049,-0.0022,-14.0187,7.5450,-2.4306,-0.0006
1788544752.847166,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0324,0.0228,-0.0230,0.0078,0.0062,-0.0023,-14.0181,7.5457,-2.4306,-0.0005
1788544752.867790,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0324,0.0228,-0.0230,0.0078,0.0062,-0.0023,-14.0181,7.5457,-2.4306,-0.0005
1788544752.888484,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0328,0.0235,-0.0230,0.0078,0.0072,-0.0024,-14.0177,7.5464,-2.4306,-0.0010
1788544752.909806,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0332,0.0243,-0.0230,0.0079,0.0084,-0.0025,-14.0173,7.5472,-2.4306,-0.0007
1788544752.930893,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0332,0.0243,-0.0230,0.0079,0.0084,-0.0025,-14.0173,7.5472,-2.4306,-0.0004
1788544752.951550,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0335,0.0252,-0.0229,0.0080,0.0098,-0.0025,-14.0170,7.5481,-2.4305,-0.0012
1788544752.973053,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0338,0.0263,-0.0228,0.0079,0.0111,-0.0027,-14.0167,7.5492,-2.4304,-0.0003
1788544752.993723,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0338,0.0263,-0.0228,0.0079,0.0111,-0.0027,-14.0167,7.5492,-2.4304,-0.0003
1788544753.014158,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0341,0.0274,-0.0226,0.0079,0.0124,-0.0026,-14.0164,7.5503,-2.4302,-0.0007
1788544753.035153,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0341,0.0274,-0.0226,0.0079,0.0124,-0.0026,-14.0164,7.5503,-2.4302,-0.0003
1788544753.055572,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0343,0.0290,-0.0224,0.0077,0.0144,-0.0024,-14.0162,7.5519,-2.4300,-0.0002
1788544753.075924,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0346,0.0304,-0.0221,0.0078,0.0160,-0.0023,-14.0159,7.5533,-2.4297,-0.0004
1788544753.096665,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0346,0.0304,-0.0221,0.0078,0.0160,-0.0023,-14.0159,7.5533,-2.4297,-0.0002
1788544753.117149,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0349,0.0318,-0.0217,0.0080,0.0176,-0.0021,-14.0156,7.5547,-2.4293,-0.0010
1788544753.138602,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0349,0.0318,-0.0217,0.0080,0.0176,-0.0021,-14.0156,7.5547,-2.4293,-0.0005
1788544753.159305,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0352,0.0334,-0.0213,0.0081,0.0193,-0.0019,-14.0153,7.5563,-2.4289,-0.0012
1788544753.180803,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0355,0.0351,-0.0208,0.0082,0.0210,-0.0018,-14.0150,7.5580,-2.4284,-0.0006
1788544753.202008,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0355,0.0351,-0.0208,0.0082,0.0210,-0.0018,-14.0150,7.5580,-2.4284,-0.0007
1788544753.222979,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0358,0.0368,-0.0202,0.0084,0.0226,-0.0015,-14.0147,7.5597,-2.4278,-0.0005
1788544753.243628,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0358,0.0368,-0.0202,0.0084,0.0226,-0.0015,-14.0147,7.5597,-2.4278,-0.0006
1788544753.264644,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0362,0.0391,-0.0195,0.0084,0.0248,-0.0010,-14.0143,7.5620,-2.4271,-0.0008
1788544753.285831,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0364,0.0410,-0.0188,0.0084,0.0266,-0.0008,-14.0141,7.5639,-2.4264,-0.0004
1788544753.306749,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0364,0.0410,-0.0188,0.0084,0.0266,-0.0008,-14.0141,7.5639,-2.4264,-0.0003
1788544753.327339,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0365,0.0429,-0.0181,0.0083,0.0282,-0.0005,-14.0140,7.5658,-2.4257,-0.0004
1788544753.347957,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0365,0.0429,-0.0181,0.0083,0.0282,-0.0005,-14.0140,7.5658,-2.4257,-0.0008
1788544753.369194,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0366,0.0447,-0.0174,0.0082,0.0298,-0.0002,-14.0139,7.5676,-2.4250,-0.0004
1788544753.389903,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0366,0.0466,-0.0166,0.0080,0.0314,0.0002,-14.0139,7.5695,-2.4242,-0.0007
1788544753.411577,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0366,0.0466,-0.0166,0.0080,0.0314,0.0002,-14.0139,7.5695,-2.4242,-0.0004
1788544753.432467,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0366,0.0484,-0.0158,0.0076,0.0330,0.0007,-14.0139,7.5713,-2.4234,-0.0009
1788544753.453913,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0366,0.0507,-0.0146,0.0073,0.0349,0.0011,-14.0139,7.5736,-2.4222,-0.0006
1788544753.474892,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0366,0.0507,-0.0146,0.0073,0.0349,0.0011,-14.0139,7.5736,-2.4222,-0.0006
1788544753.495764,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0365,0.0525,-0.0137,0.0070,0.0362,0.0015,-14.0140,7.5754,-2.4213,-0.0019
1788544753.517892,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0365,0.0543,-0.0129,0.0067,0.0376,0.0019,-14.0140,7.5772,-2.4205,-0.0003
1788544753.538345,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0365,0.0543,-0.0129,0.0067,0.0376,0.0019,-14.0140,7.5772,-2.4205,-0.0003
1788544753.558788,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0365,0.0560,-0.0119,0.0064,0.0388,0.0023,-14.0140,7.5789,-2.4195,-0.0010
1788544753.580097,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0365,0.0560,-0.0119,0.0064,0.0388,0.0023,-14.0140,7.5789,-2.4195,-0.0010
1788544753.601339,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0364,0.0577,-0.0110,0.0060,0.0399,0.0025,-14.0141,7.5806,-2.4186,-0.0008
1788544753.622307,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0364,0.0577,-0.0110,0.0060,0.0399,0.0025,-14.0141,7.5806,-2.4186,-0.0003
1788544753.642767,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0362,0.0592,-0.0101,0.0063,0.0394,0.0039,-14.0143,7.5821,-2.4177,-0.0009
1788544753.663870,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0360,0.0610,-0.0090,0.0093,0.0410,0.0063,-14.0145,7.5839,-2.4166,-0.0003
1788544753.684327,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0360,0.0610,-0.0090,0.0093,0.0410,0.0063,-14.0145,7.5839,-2.4166,-0.0003
1788544753.704743,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0361,0.0623,-0.0081,0.0167,0.0429,0.0112,-14.0144,7.5852,-2.4157,-0.0019
1788544753.726899,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0365,0.0635,-0.0071,0.0279,0.0450,0.0179,-14.0140,7.5864,-2.4147,-0.0003
1788544753.747511,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0365,0.0635,-0.0071,0.0279,0.0450,0.0179,-14.0140,7.5864,-2.4147,-0.0005
1788544753.768163,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0375,0.0646,-0.0059,0.0426,0.0473,0.0263,-14.0130,7.5875,-2.4135,-0.0005
1788544753.788869,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0375,0.0646,-0.0059,0.0426,0.0473,0.0263,-14.0130,7.5875,-2.4135,-0.0004
1788544753.809413,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0390,0.0655,-0.0044,0.0604,0.0499,0.0361,-14.0115,7.5884,-2.4120,-0.0011
1788544753.830648,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0414,0.0664,-0.0026,0.0818,0.0472,0.0437,-14.0091,7.5893,-2.4102,-0.0004
1788544753.851241,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0414,0.0664,-0.0026,0.0818,0.0472,0.0437,-14.0091,7.5893,-2.4102,-0.0005
1788544753.871938,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0455,0.0672,-0.0000,0.1111,0.0511,0.0575,-14.0050,7.5901,-2.4076,-0.0005
1788544753.892673,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0500,0.0677,0.0025,0.1379,0.0543,0.0690,-14.0005,7.5906,-2.4051,-0.0010
1788544753.914664,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0500,0.0677,0.0025,0.1379,0.0543,0.0690,-14.0005,7.5906,-2.4051,-0.0005
1788544753.935432,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0554,0.0681,0.0054,0.1662,0.0528,0.0814,-13.9951,7.5910,-2.4022,-0.0004
1788544753.956275,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0554,0.0681,0.0054,0.1662,0.0528,0.0814,-13.9951,7.5910,-2.4022,-0.0006
1788544753.977306,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0620,0.0683,0.0089,0.1967,0.0484,0.0941,-13.9885,7.5912,-2.3987,-0.0004
1788544753.997997,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0698,0.0681,0.0128,0.2307,0.0415,0.1070,-13.9807,7.5910,-2.3948,-0.0004
1788544754.018837,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0698,0.0681,0.0128,0.2307,0.0415,0.1070,-13.9807,7.5910,-2.3948,-0.0002
1788544754.039262,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0791,0.0674,0.0172,0.2694,0.0313,0.1237,-13.9714,7.5903,-2.3904,-0.0003
1788544754.059738,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0791,0.0674,0.0172,0.2694,0.0313,0.1237,-13.9714,7.5903,-2.3904,-0.0004
1788544754.080372,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0929,0.0657,0.0236,0.3243,0.0145,0.1410,-13.9576,7.5886,-2.3840,-0.0003
1788544754.100851,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.1059,0.0635,0.0291,0.3755,-0.0013,0.1542,-13.9446,7.5864,-2.3785,-0.0002
1788544754.121431,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.1059,0.0635,0.0291,0.3755,-0.0013,0.1542,-13.9446,7.5864,-2.3785,-0.0002
1788544754.141871,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.1213,0.0607,0.0349,0.4555,-0.0133,0.1578,-13.9292,7.5836,-2.3727,-0.0006
1788544754.162803,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.1399,0.0571,0.0411,0.5487,-0.0325,0.1684,-13.9106,7.5800,-2.3665,-0.0005
1788544754.183604,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.1399,0.0571,0.0411,0.5487,-0.0325,0.1684,-13.9106,7.5800,-2.3665,-0.0006
1788544754.204463,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.1618,0.0527,0.0477,0.6524,-0.0602,0.1881,-13.8887,7.5756,-2.3599,-0.0012
1788544754.225882,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.1618,0.0527,0.0477,0.6524,-0.0602,0.1881,-13.8887,7.5756,-2.3599,-0.0004
1788544754.246511,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.1877,0.0470,0.0550,0.7653,-0.0971,0.2162,-13.8628,7.5699,-2.3526,-0.0010
1788544754.267754,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.2261,0.0375,0.0656,0.9167,-0.1552,0.2619,-13.8244,7.5604,-2.3420,-0.0006
1788544754.288560,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.2261,0.0375,0.0656,0.9167,-0.1552,0.2619,-13.8244,7.5604,-2.3420,-0.0004
1788544754.309092,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.2620,0.0275,0.0755,1.0443,-0.2107,0.3056,-13.7885,7.5504,-2.3321,-0.0011
1788544754.330411,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.3026,0.0151,0.0870,1.1759,-0.2738,0.3548,-13.7479,7.5380,-2.3206,-0.0003
