frame_idx,timestamp_sec,timestamp_nanosec,timestamp_total_sec,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,num_detected,num_matched,num_inliers,inlier_ratio,feature_survival_rate,feature_vel_mean,feature_vel_max,consecutive_low_inliers,failure_triggered_streak,window_low_inlier_pct,failure_triggered_window,rel_tx,rel_ty,rel_tz,rel_rot_deg
58,9,244000000,9.244000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0023,0.0101,59,True,100.00,True,0.0,0.0,0.0,0.00
59,9,276000000,9.276000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0018,0.0094,60,True,100.00,True,0.0,0.0,0.0,0.00
60,9,308000000,9.308000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0025,0.0102,61,True,100.00,True,0.0,0.0,0.0,0.00
61,9,340000000,9.340000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0090,62,True,100.00,True,0.0,0.0,0.0,0.00
62,9,376000000,9.376000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0015,0.0078,63,True,100.00,True,0.0,0.0,0.0,0.00
63,9,408000000,9.408000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0025,0.0082,64,True,100.00,True,0.0,0.0,0.0,0.00
64,9,440000000,9.440000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0092,65,True,100.00,True,0.0,0.0,0.0,0.00
65,9,472000000,9.472000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0007,0.0144,66,True,100.00,True,0.0,0.0,0.0,0.00
66,9,508000000,9.508000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0036,0.0132,67,True,100.00,True,0.0,0.0,0.0,0.00
67,9,540000000,9.540000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0130,68,True,100.00,True,0.0,0.0,0.0,0.00
68,9,572000000,9.572000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0061,69,True,100.00,True,0.0,0.0,0.0,0.00
69,9,604000000,9.604000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0034,0.0148,70,True,100.00,True,0.0,0.0,0.0,0.00
70,9,640000000,9.640000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0021,0.0110,71,True,100.00,True,0.0,0.0,0.0,0.00
71,9,672000000,9.672000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0058,72,True,100.00,True,0.0,0.0,0.0,0.00
72,9,704000000,9.704000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0017,0.0083,73,True,100.00,True,0.0,0.0,0.0,0.00
73,9,736000000,9.736000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0026,0.0279,74,True,100.00,True,0.0,0.0,0.0,0.00
74,9,772000000,9.772000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0028,0.0144,75,True,100.00,True,0.0,0.0,0.0,0.00
75,9,804000000,9.804000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0017,0.0086,76,True,100.00,True,0.0,0.0,0.0,0.00
76,9,836000000,9.836000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0024,0.0118,77,True,100.00,True,0.0,0.0,0.0,0.00
77,9,868000000,9.868000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0091,78,True,100.00,True,0.0,0.0,0.0,0.00
78,9,904000000,9.904000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0015,0.0088,79,True,100.00,True,0.0,0.0,0.0,0.00
79,9,936000000,9.936000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0025,0.0090,80,True,100.00,True,0.0,0.0,0.0,0.00
80,9,968000000,9.968000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0138,81,True,100.00,True,0.0,0.0,0.0,0.00
81,10,0,10.000000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0004,0.0110,82,True,100.00,True,0.0,0.0,0.0,0.00
82,10,36000000,10.036000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0033,0.0137,83,True,100.00,True,0.0,0.0,0.0,0.00
83,10,68000000,10.068000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0027,0.0164,84,True,100.00,True,0.0,0.0,0.0,0.00
84,10,100000000,10.100000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0083,85,True,100.00,True,0.0,0.0,0.0,0.00
85,10,132000000,10.132000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0017,0.0095,86,True,100.00,True,0.0,0.0,0.0,0.00
86,10,168000000,10.168000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0038,0.0126,87,True,100.00,True,0.0,0.0,0.0,0.00
87,10,200000000,10.200000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0120,88,True,100.00,True,0.0,0.0,0.0,0.00
88,10,232000000,10.232000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0017,0.0091,89,True,100.00,True,0.0,0.0,0.0,0.00
89,10,264000000,10.264000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0024,0.0098,90,True,100.00,True,0.0,0.0,0.0,0.00
90,10,300000000,10.300000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0100,91,True,100.00,True,0.0,0.0,0.0,0.00
91,10,332000000,10.332000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0015,0.0082,92,True,100.00,True,0.0,0.0,0.0,0.00
92,10,364000000,10.364000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0031,0.0121,93,True,100.00,True,0.0,0.0,0.0,0.00
93,10,396000000,10.396000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0107,94,True,100.00,True,0.0,0.0,0.0,0.00
94,10,432000000,10.432000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0016,0.0106,95,True,100.00,True,0.0,0.0,0.0,0.00
95,10,464000000,10.464000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0024,0.0095,96,True,100.00,True,0.0,0.0,0.0,0.00
96,10,496000000,10.496000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0021,0.0095,97,True,100.00,True,0.0,0.0,0.0,0.00
97,10,528000000,10.528000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0073,98,True,100.00,True,0.0,0.0,0.0,0.00
98,10,564000000,10.564000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0034,0.0104,99,True,100.00,True,0.0,0.0,0.0,0.00
99,10,596000000,10.596000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0021,0.0093,100,True,100.00,True,0.0,0.0,0.0,0.00
100,10,628000000,10.628000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0007,0.0281,101,True,100.00,True,0.0,0.0,0.0,0.00
101,10,660000000,10.660000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0019,0.0130,102,True,100.00,True,0.0,0.0,0.0,0.00
102,10,696000000,10.696000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0024,0.0096,103,True,100.00,True,0.0,0.0,0.0,0.00
103,10,728000000,10.728000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0084,104,True,100.00,True,0.0,0.0,0.0,0.00
104,10,760000000,10.760000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0017,0.0091,105,True,100.00,True,0.0,0.0,0.0,0.00
105,10,792000000,10.792000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0025,0.0092,106,True,100.00,True,0.0,0.0,0.0,0.00
106,10,828000000,10.828000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0089,107,True,100.00,True,0.0,0.0,0.0,0.00
107,10,860000000,10.860000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0016,0.0079,108,True,100.00,True,0.0,0.0,0.0,0.00
108,10,892000000,10.892000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0024,0.0102,109,True,100.00,True,0.0,0.0,0.0,0.00
109,10,924000000,10.924000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0026,0.0150,110,True,100.00,True,0.0,0.0,0.0,0.00
110,10,960000000,10.960000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0067,111,True,100.00,True,0.0,0.0,0.0,0.00
111,10,992000000,10.992000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0032,0.0131,112,True,100.00,True,0.0,0.0,0.0,0.00
112,11,24000000,11.024000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0021,0.0112,113,True,100.00,True,0.0,0.0,0.0,0.00
113,11,56000000,11.056000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0058,114,True,100.00,True,0.0,0.0,0.0,0.00
114,11,92000000,11.092000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0033,0.0109,115,True,100.00,True,0.0,0.0,0.0,0.00
115,11,124000000,11.124000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0090,116,True,100.00,True,0.0,0.0,0.0,0.00
116,11,156000000,11.156000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0111,117,True,100.00,True,0.0,0.0,0.0,0.00
117,11,188000000,11.188000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0016,0.0091,118,True,100.00,True,0.0,0.0,0.0,0.00
118,11,224000000,11.224000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0029,0.0153,119,True,100.00,True,0.0,0.0,0.0,0.00
119,11,256000000,11.256000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0089,120,True,100.00,True,0.0,0.0,0.0,0.00
120,11,288000000,11.288000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0016,0.0087,121,True,100.00,True,0.0,0.0,0.0,0.00
121,11,320000000,11.320000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0023,0.0096,122,True,100.00,True,0.0,0.0,0.0,0.00
122,11,356000000,11.356000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0178,123,True,100.00,True,0.0,0.0,0.0,0.00
123,11,388000000,11.388000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0637,20.6866,124,True,100.00,True,0.0,0.0,0.0,0.00
124,11,420000000,11.420000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,1989,6,0.0030,0.9945,3.0044,150.0679,0,True,98.36,True,0.0,0.0,0.0,0.00
125,11,452000000,11.452000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1989,1957,7,0.0036,0.9839,3.5102,115.5553,0,True,96.72,True,0.0,0.0,0.0,0.00
126,11,488000000,11.488000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1957,1939,3,0.0015,0.9908,0.4647,68.1194,1,True,96.72,True,0.0,0.0,0.0,0.00
127,11,520000000,11.520000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1939,1939,0,0.0000,1.0000,0.0410,38.1556,2,True,96.72,True,0.0,0.0,0.0,0.00
128,11,552000000,11.552000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1939,1939,0,0.0000,1.0000,0.0022,0.0102,3,True,96.72,True,0.0,0.0,0.0,0.00
129,11,584000000,11.584000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1939,1939,0,0.0000,1.0000,0.0105,9.2767,4,True,96.72,True,0.0,0.0,0.0,0.00
130,11,620000000,11.620000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1939,1938,5,0.0026,0.9995,1.7231,134.3092,0,True,95.08,True,0.0,0.0,0.0,0.00
131,11,652000000,11.652000000,-0.31529624937320055,0.37277527883861744,-0.8727123619028115,-2.930867875838321e-06,-1.417386044477009e-06,2.824964091144175e-06,0.9999999999907103,1938,1928,9,0.0047,0.9948,2.2257,163.8256,0,True,93.44,True,-0.31529624937320055,0.37277527883861744,-0.8727123619028115,0.00
132,11,684000000,11.684000000,-0.31529624937320055,0.37277527883861744,-0.8727123619028115,-2.930867875838321e-06,-1.417386044477009e-06,2.824964091144175e-06,0.9999999999907103,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,93.44,True,0.0,0.0,0.0,0.00
133,11,716000000,11.716000000,-0.31529624937320055,0.37277527883861744,-0.8727123619028115,-2.930867875838321e-06,-1.417386044477009e-06,2.824964091144175e-06,0.9999999999907103,2000,2000,3,0.0015,1.0000,0.1219,60.5765,2,True,93.44,True,0.0,0.0,0.0,0.00
134,11,752000000,11.752000000,-0.31529624937320055,0.37277527883861744,-0.8727123619028115,-2.930867875838321e-06,-1.417386044477009e-06,2.824964091144175e-06,0.9999999999907103,2000,2000,0,0.0000,1.0000,0.0027,0.0129,3,True,93.44,True,0.0,0.0,0.0,0.00
135,11,784000000,11.784000000,-0.31529624937320055,0.37277527883861744,-0.8727123619028115,-2.930867875838321e-06,-1.417386044477009e-06,2.824964091144175e-06,0.9999999999907103,2000,2000,0,0.0000,1.0000,0.0030,0.0183,4,True,93.44,True,0.0,0.0,0.0,0.00
136,11,816000000,11.816000000,-0.31529624937320055,0.37277527883861744,-0.8727123619028115,-2.930867875838321e-06,-1.417386044477009e-06,2.824964091144175e-06,0.9999999999907103,2000,2000,4,0.0020,1.0000,0.3037,56.9475,5,True,93.44,True,0.0,0.0,0.0,0.00
137,11,848000000,11.848000000,-0.9846598449776787,-0.3526556926154412,-1.03303167619359,-2.4295330905312364e-06,1.1465860133627532e-06,9.003426630598413e-06,0.9999999999558605,2000,1988,11,0.0055,0.9940,2.1552,132.6461,0,True,91.80,True,-0.6693681486960847,-0.7254262498285955,-0.16032166906190914,0.00
