frame_idx,timestamp_sec,timestamp_nanosec,timestamp_total_sec,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,num_detected,num_matched,num_inliers,num_inliers_E,num_inliers_pose,num_inliers_H,inlier_ratio,feature_survival_rate,feature_vel_mean,feature_vel_max,mean_lk_err,consecutive_low_inliers,failure_triggered_streak,window_low_inlier_pct,failure_triggered_window,rel_tx,rel_ty,rel_tz,rel_rot_deg
0,10,429000000,10.429000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1132,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1,False,100.00,True,0.0,0.0,0.0,0.00
1,10,462000000,10.462000000,-0.7269110588629811,-0.5725902702147829,-0.37913150087807435,1.8041124150158794e-16,-6.938893903907228e-17,2.5673907444456745e-15,1.0,1132,1026,972,972,9,963,0.9474,0.9064,8.7839,195.6277,0.3979,0,False,50.00,True,-0.7269110588629811,-0.5725902702147829,-0.37913150087807435,0.00
2,10,495000000,10.495000000,-0.7269110588629811,-0.5725902702147829,-0.37913150087807435,1.8041124150158794e-16,-6.938893903907228e-17,2.5673907444456745e-15,1.0,963,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1,False,66.67,True,0.0,0.0,0.0,0.00
3,10,528000000,10.528000000,-0.7269110588629811,-0.5725902702147829,-0.37913150087807435,1.8041124150158794e-16,-6.938893903907228e-17,2.5673907444456745e-15,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,50.00,True,0.0,0.0,0.0,0.00
4,10,561000000,10.561000000,-0.7269110588629811,-0.5725902702147829,-0.37913150087807435,1.8041124150158794e-16,-6.938893903907228e-17,2.5673907444456745e-15,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,40.00,True,0.0,0.0,0.0,0.00
5,10,594000000,10.594000000,-0.7269110588629811,-0.5725902702147829,-0.37913150087807435,1.8041124150158794e-16,-6.938893903907228e-17,2.5673907444456745e-15,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,33.33,True,0.0,0.0,0.0,0.00
6,10,627000000,10.627000000,-0.7269110588629811,-0.5725902702147829,-0.37913150087807435,1.8041124150158794e-16,-6.938893903907228e-17,2.5673907444456745e-15,1.0,963,963,963,963,0,963,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,28.57,True,0.0,0.0,0.0,0.00
7,10,660000000,10.660000000,-0.7269110588629811,-0.5725902702147829,-0.37913150087807435,1.8041124150158794e-16,-6.938893903907228e-17,2.5673907444456745e-15,1.0,963,960,960,960,0,960,1.0000,0.9969,0.0000,0.0022,0.0000,0,False,25.00,True,0.0,0.0,0.0,0.00
8,10,693000000,10.693000000,-0.7269110588629811,-0.5725902702147829,-0.37913150087807435,1.8041124150158794e-16,-6.938893903907228e-17,2.5673907444456745e-15,1.0,960,960,960,960,0,960,1.0000,1.0000,0.0000,0.0005,0.0000,0,False,22.22,True,0.0,0.0,0.0,0.00
9,10,726000000,10.726000000,-0.7269110588629811,-0.5725902702147829,-0.37913150087807435,1.8041124150158794e-16,-6.938893903907228e-17,2.5673907444456745e-15,1.0,960,960,960,960,0,960,1.0000,1.0000,0.0000,0.0000,0.0000,0,False,20.00,True,0.0,0.0,0.0,0.00
