sample_idx,timestamp_sec,timestamp_nanosec,timestamp_total_sec,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w
1039,22,581000000,22.581000000,14.0487708775764304,-7.5473651729823725,2.2744665373079420,-0.0002556850518344,-0.0015297268364515,-0.0059345504641579,0.9999811876589221
1040,22,598000000,22.598000000,14.0486428010266966,-7.5472283865639138,2.2745311762494804,-0.0002971730822290,-0.0015201074050012,-0.0059308790589960,0.9999812126411296
1041,22,615000000,22.615000000,14.0485063042599521,-7.5470911364120035,2.2745886784197431,-0.0003406007380645,-0.0015103035720820,-0.0059272831199127,0.9999812349684737
1042,22,630000000,22.630000000,14.0483799006937513,-7.5469683154009166,2.2746334834579209,-0.0003781652390708,-0.0015034827679447,-0.0059241418228030,0.9999812503613663
1043,22,653000000,22.653000000,14.0482278588673513,-7.5468271253590871,2.2746775217183330,-0.0004202574584267,-0.0014935364623177,-0.0059206112858394,0.9999812693718350
1044,22,662000000,22.662000000,14.0480859175522266,-7.5467002569264352,2.2747103282587928,-0.0004562487513622,-0.0014826107067633,-0.0059175396304053,0.9999812880385771
1045,22,679000000,22.679000000,14.0479183984077984,-7.5465544303643401,2.2747406651305684,-0.0004972718703962,-0.0014721208228562,-0.0059141572390048,0.9999813039877906
1046,22,696000000,22.696000000,14.0477455636044208,-7.5464072425816910,2.2747637874623625,-0.0005406394824012,-0.0014671176010634,-0.0059108657128313,0.9999813082960198
1047,22,712000000,22.712000000,14.0475758254389795,-7.5462664570431333,2.2747789713824131,-0.0005819775714272,-0.0014627556456394,-0.0059078301430335,0.9999813094208454
1048,22,732000000,22.732000000,14.0473986545988403,-7.5461231072805619,2.2747877801714038,-0.0006234761360242,-0.0014574620320030,-0.0059047931589860,0.9999813100751846
1049,22,751000000,22.751000000,14.0472023896415905,-7.5459678621661288,2.2747902308207451,-0.0006679494469686,-0.0014509778135363,-0.0059015511500078,0.9999813099258130
1050,22,761000000,22.761000000,14.0470095384637599,-7.5458184188430968,2.2747861327331238,-0.0007094457215528,-0.0014427637671916,-0.0058984718140577,0.9999813114002376
1051,22,778000000,22.778000000,14.0467971256369442,-7.5456562094426314,2.2747751406206991,-0.0007538461506688,-0.0014340022456511,-0.0058951536230511,0.9999813110840129
1052,22,795000000,22.795000000,14.0465793126793450,-7.5454891225297356,2.2747574916871152,-0.0007962498317454,-0.0014298772314317,-0.0058917946949981,0.9999813039215186
1053,22,813000000,22.813000000,14.0463417682194667,-7.5453070498520161,2.2747317970405092,-0.0008398458751872,-0.0014283451416932,-0.0058882362796501,0.9999812914062828
1054,22,830000000,22.830000000,14.0461085150272549,-7.5451303623327419,2.2747012317337556,-0.0008805969593627,-0.0014246365736289,-0.0058849165253516,0.9999812811833619
1055,22,856000000,22.856000000,14.0458673940130012,-7.5449480895255938,2.2746647923392738,-0.0009193509989371,-0.0014202620696832,-0.0058816491122338,0.9999812717511838
1056,22,864000000,22.864000000,14.0456196702439708,-7.5447600847976855,2.2746227025502930,-0.0009562241857819,-0.0014177482918638,-0.0058784510157631,0.9999812595437690
