frame_idx,timestamp_total_sec,feature_count,feature_survival_rate,mean_lk_err,feature_vel_mean,feature_vel_max,num_inliers_E,num_inliers_pose,pose_e_ratio,flow_direction_entropy,flow_coherence,spatial_distribution_score,texture_density,border_loss_pct,estimated_rotational_flow_magnitude,estimated_translational_flow_magnitude,rotational_flow_ratio
0,8.284,963,1.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.6660046695292027,15.283097777367708,0.0,0.0,0.0,0.0
1,8.317,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
2,8.35,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
3,8.383,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
4,8.416,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
5,8.449,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
6,8.482,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
7,8.515,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
8,8.548,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
9,8.581,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
10,8.614,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
11,8.647,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
12,8.68,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
13,8.713,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
14,8.746,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
15,8.779,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
16,8.812,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
17,8.845,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
18,8.878,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
19,8.911,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
20,8.944,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
21,8.977,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
22,9.01,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
23,9.043,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
24,9.076,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
25,9.109,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
26,9.142,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
27,9.175,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
28,9.208,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
29,9.241,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
30,9.274,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
31,9.307,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
32,9.34,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
33,9.373,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
34,9.406,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
35,9.439,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
36,9.472,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
37,9.505,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
38,9.538,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
39,9.571,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
40,9.604,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
41,9.637,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
42,9.67,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
43,9.703,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
44,9.736,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
45,9.769,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
46,9.802,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
47,9.835,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
48,9.868,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
49,9.901,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
50,9.934,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
51,9.967,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
52,10.0,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
53,10.033,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
54,10.066,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
55,10.099,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
56,10.132,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
57,10.165,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
58,10.198,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
59,10.231,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
60,10.264,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
61,10.297,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
62,10.33,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
63,10.363,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
64,10.396,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
65,10.429,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
66,10.462,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
67,10.495,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
68,10.528,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
69,10.561,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
70,10.594,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
71,10.627,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
72,10.66,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
73,10.693,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
74,10.726,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
75,10.759,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
